	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003
ENSG00000013725.L01	231.436	232.255	313.367	100.24	100.95	104.809
ENSG00000013810.L01	55.5448	49.9358	46.7688	14.6069	14.0271	14.1572
ENSG00000014123.L01	14.6822	13.8801	13.9005	19.3167	18.0129	17.4962
ENSG00000014164.L01	1.20785	1.20418	10.0888	0.0983962	0.0979576	9.91129
ENSG00000014164.L02	9.49866	9.42357	0	9.75579	9.64892	0
ENSG00000014216.L01	44.652	43.9201	38.1119	65.2253	64.7531	65.5211
ENSG00000014257.L01	0	0	0	0	0	0
ENSG00000014641.L01	47.9997	48.8988	50.8256	57.7362	58.7831	59.1244
ENSG00000014824.L01	13.0061	13.0988	11.1808	13.1404	13.4436	13.833
ENSG00000014914.L01	0.373573	0.380082	0.267431	0.264919	0.25992	0.251201
ENSG00000014919.L01	8.48219	8.52594	8.7413	5.7711	5.86825	5.74189
ENSG00000015133.L01	91.2502	92.2857	84.3326	134.654	136.193	134.208
ENSG00000015153.L01	19.1338	19.5841	15.1871	12.1515	12.2532	12.5617
ENSG00000015171.L01	30.2968	28.3545	23.2222	36.3616	34.0103	35.2834
ENSG00000015285.L01	58.283	58.3501	45.7049	73.7875	73.7326	74.4009
ENSG00000015413.L01	0	0	0.0462578	0	0	0
ENSG00000015475.L01	10.9286	10.945	8.00443	15.583	15.586	15.7334
ENSG00000015479.L01	116.706	118.445	137.757	128.972	131.454	136.316
ENSG00000015520.L01	0.0734941	0.0736071	0.0955526	0	0	0
ENSG00000015532.L01	10.6249	11.1061	8.01938	11.1344	11.3592	10.9753
ENSG00000015568.L01	6.33366	6.43869	12.9216	1.15197	1.17454	1.22358
ENSG00000015592.L01	0.0619094	0.0620212	0.0476974	0	0	0
ENSG00000015676.L01	23.7219	24.0736	26.5143	20.7448	20.8715	19.9892
ENSG00000016082.L01	0	0	0	0	0	0
ENSG00000016391.L01	0.113549	0.112704	0.144744	0.0177271	0.0177448	0.0178127
ENSG00000016402.L01	0	0	0.136801	0	0	0
ENSG00000016490	0	0	0	0	0	0
ENSG00000016602	0	0	0	0.216103	0.219959	0.221579
ENSG00000016864.L01	17.5711	17.7765	14.851	22.0848	21.5876	21.9234
ENSG00000017373.L01	0.0734177	0.0728485	0.0743093	0.992567	1.01467	1.01189
ENSG00000017427.L01	0.248218	0.254651	0.333759	0	0	0
ENSG00000017483.L01	16.078	16.1953	18.2533	19.1685	19.4463	19.1189
ENSG00000017621.L01	0.270036	0.269881	1.39031	0.331146	0.330409	0.348441
ENSG00000017797.L01	10.5085	10.5853	7.25584	17.9455	18.1275	18.2477
ENSG00000018189.L01	10.5815	10.1926	16.7187	8.59197	8.77847	9.4723
ENSG00000018236.L01	0	0	0.098415	0	0	0
ENSG00000018280.L01	0.168924	0.167015	0.900432	1.20716	1.20743	1.08963
ENSG00000018408.L01	0.311196	0.342633	0.787547	0.23504	0.236637	0.275127
ENSG00000018510.L01	10.6335	10.7562	8.47622	11.7619	11.9541	12.0116
ENSG00000018610.L01	11.3306	11.456	12.3426	10.9929	11.1613	11.2457
ENSG00000018625.L01	0	0	0	0	0	0
ENSG00000018699.L01	9.0117	9.16086	8.04678	7.87232	7.98791	8.08636
ENSG00000018869.L01	1.93509	1.95311	2.33586	2.45752	2.49003	2.50056
ENSG00000019144.L01	2.27823	2.28444	6.60108	0.62914	0.626471	0.769069
ENSG00000019169	0.38619	0.388197	0.767249	0	0	0
ENSG00000019186.L01	0	0	0.42126	0	0	0
ENSG00000019485.L01	2.83422	2.84523	3.60519	4.40056	4.38106	4.76986
ENSG00000019505.L01	0	0	0.0387643	0	0	0
ENSG00000019549	0	0	0	0	0	0
ENSG00000019582.L01	431.813	432.235	589.536	651.452	651.149	655.802
ENSG00000019991.L01	0	0	0	0.137361	0.140899	0.142016
ENSG00000020129.L01	7.96174	7.93778	5.32061	6.88416	6.83088	6.18992
ENSG00000020181.L01	0.0743519	0.0739548	0.0140231	0.165965	0.164896	0.165095
ENSG00000020256.L01	3.68118	3.7	2.07341	4.82502	4.84215	4.86619
ENSG00000020577.L01	0.448121	0.281453	0.477192	0.0887201	0.0519545	0.0973016
ENSG00000020633.L01	258.05	276.898	194.257	371.696	410.579	382.746
ENSG00000020922.L01	11.0561	11.2609	16.2423	15.9642	16.7242	16.4339
ENSG00000021300.L01	19.8554	19.8999	17.4624	7.27744	7.2849	7.30617
ENSG00000021355.L01	32.4832	38.9005	61.237	53.3724	64.2311	62.3918
ENSG00000021461.L01	0	0	0	0	0	0
ENSG00000021488.L01	0.56538	0.56749	0.108136	0.180802	0.181491	0.180548
ENSG00000021574.L01	3.79768	3.68144	2.71906	6.23072	5.77125	5.80664
ENSG00000021645.L01	0	0	0	0.0204687	0.0206282	0.0207695
ENSG00000021762.L01	10.5663	10.5557	14.2799	99.9035	98.4479	88.6806
ENSG00000021776.L01	21.3253	21.66	19.0902	16.3732	16.7539	16.3079
ENSG00000021826.L01	0.519807	0.527728	0.356147	0.0533327	0.054308	0.0547209
ENSG00000021852.L01	0	0	0	0	0	0
ENSG00000022267.L01	2.93001	2.94924	3.24397	0.53224	0.530312	0.522381
ENSG00000022355	0	0	0	0	0	0
ENSG00000022556.L01	5.99148	5.9027	21.3132	6.66656	6.13709	6.44072
ENSG00000022567.L01	4.36761	4.26642	3.39265	5.94304	5.50073	6.39214
ENSG00000022840.L01	72.0375	74.1524	83.8091	61.8504	62.8702	59.5445
ENSG00000022976.L01	13.4059	13.3918	14.1608	11.0058	10.9149	11.0361
ENSG00000023041.L01	30.4455	30.2267	25.4852	31.8104	32.3805	32.9698
ENSG00000023191.L01	60.7002	58.0507	53.4677	57.521	56.1541	55.4483
ENSG00000023228.L01	16.1106	16.3512	12.9998	15.956	16.2603	16.406
ENSG00000023287.L01	10.4806	10.5719	11.6847	15.6369	15.9136	15.936
ENSG00000023318.L01	11.166	11.3619	19.9319	12.7711	13.0658	44.6589
ENSG00000023330.L01	8.70628	8.76583	6.69828	7.66949	7.74616	7.76971
ENSG00000023445.L01	54.7877	55.9623	73.9328	20.9927	21.5633	21.6955
ENSG00000023516.L01	7.3718	7.48955	7.40312	9.2583	9.51282	9.59986
ENSG00000023572.L01	2.56141	2.57705	2.5961	3.83607	3.89068	3.79594
ENSG00000023697.L01	6.80024	7.12994	8.09282	9.38273	9.87216	9.69483
ENSG00000023734.L01	43.9413	44.2809	57.7305	35.4418	35.3782	32.335
ENSG00000023839.L01	1.54781	1.57035	1.4141	1.21334	1.24334	0.925057
ENSG00000023909.L01	5.59035	5.5447	4.53468	6.34077	6.49191	7.52838
ENSG00000024048.L01	16.873	17.2955	15.4236	22.2028	23.0862	22.7621
ENSG00000024422.L01	0.0675121	0.0556384	0.623698	0.0586753	0.0575387	0.0571743
ENSG00000024526.L01	0.218564	0.22238	0.0584069	0	0	0
ENSG00000024862	16.032	16.1685	11.7959	14.5558	14.7364	14.7779
ENSG00000025039.L01	0.90747	0.916879	1.35619	0.0378185	0.038658	0.038998
ENSG00000025156.L01	13.476	16.1738	18.3551	8.14021	10.7176	11.966
ENSG00000025293.L01	43.2912	46.0238	58.0589	56.2337	58.4237	61.4927
ENSG00000025423.L01	0.0754685	0.0764241	0.32225	0.212163	0.21523	0.217104
ENSG00000025434.L01	1.92562	1.93299	2.56605	2.52184	2.52044	2.5257
ENSG00000025770.L01	37.9594	43.6775	46.1514	29.6566	31.4222	31.5292
ENSG00000025772.L01	7.80162	8.58833	7.90955	4.43728	5.11166	5.16904
ENSG00000025796.L01	23.3113	24.576	21.7584	19.4208	20.1847	20.1736
ENSG00000025800.L01	10.4258	10.5403	11.6043	12.2039	12.3096	12.4146
ENSG00000026025.L01	539.974	543.833	671.612	248.788	250.225	243.352
ENSG00000026103.L01	16.34	16.5676	16.0857	28.6157	29.0354	29.3327
ENSG00000026508.L01	352.833	353.687	417.003	136.81	137.763	137.856
ENSG00000026652.L01	8.3924	8.5894	11.6217	17.2428	17.6778	17.4972
ENSG00000026751.L01	42.3111	43.5435	39.0902	139.195	143.33	143.719
ENSG00000026950.L01	119.219	119.255	145.813	126.603	126.281	126.987
ENSG00000027001.L01	2.83542	2.86009	2.12695	3.33484	3.23903	3.50791
ENSG00000027075.L01	1.62027	1.65547	2.27587	1.49926	1.48408	1.54782
ENSG00000027075.L02	0.88465	0	0	2.20897	0	0
ENSG00000027075.L03	1.36228	0	0	0.251126	0	0
ENSG00000027075.L04	0.497969	0	0	0.857148	0	0
ENSG00000027644.L01	0.102721	0.102658	0.0142101	0.110592	0.110252	0.110736
ENSG00000027697.L01	63.0679	64.2767	43.7704	23.8991	24.4394	27.8682
ENSG00000027847.L01	0	0	13.7614	0	0	12.1756
ENSG00000027869.L01	79.7585	0	85.266	101.903	0	101.431
ENSG00000028116.L01	5.9419	6.0948	4.06333	10.9567	10.8786	11.6866
ENSG00000028137.L01	62.4156	62.394	93.2635	92.1223	92.0605	92.5358
ENSG00000028203.L01	17.8668	18.1782	19.1652	18.2198	18.6388	18.7816
ENSG00000028277.L01	8.10249	8.12219	7.45321	6.08308	6.55502	6.59556
ENSG00000028528.L01	29.4105	29.5999	28.38	28.2859	28.5507	27.4814
ENSG00000028839.L01	19.2751	19.5821	10.1437	22.9835	23.6625	23.68
ENSG00000029153.L01	0.153688	0.15687	0.0929469	0	0	0
ENSG00000029363.L01	168.571	169.884	225.654	108.012	109.222	110.062
ENSG00000029364.L01	9.30233	9.45833	8.04203	12.4281	12.6496	12.7652
ENSG00000029534.L01	0.0552397	0.0551411	0.411044	0.0401388	0.040024	0.0402307
ENSG00000029559	0	0	0	0	0	0
ENSG00000029639.L01	4.67647	4.72555	4.70973	5.93048	6.01204	6.03449
ENSG00000029725.L01	22.1765	22.4913	23.2033	18.5304	18.9169	19.0347
ENSG00000029993.L01	1.4105	1.40765	2.33099	0.61264	0.616525	0.611833
ENSG00000030066.L01	23.3723	23.7665	28.5771	19.6754	20.0545	18.7609
ENSG00000030110.L01	17.6533	17.9711	25.7279	28.7826	29.0276	28.2072
ENSG00000030304.L01	0	0	0	0	0	0
ENSG00000030419.L01	13.2819	13.2847	17.548	35.4725	35.7633	42.8189
ENSG00000030582.L01	8.33186	8.35775	13.4477	17.272	17.2021	17.374
ENSG00000031003.L01	18.9492	19.1493	17.3637	21.4796	21.6948	22.5903
ENSG00000031081.L01	2.23627	2.25472	3.68004	2.49971	2.52249	3.05677
ENSG00000031544.L01	0.12405	0	0	0.548847	0	0
ENSG00000031691.L01	1.95159	2.09846	0.780725	1.59247	1.63835	1.65557
ENSG00000031698.L01	76.0695	76.6959	67.069	55.4877	55.72	56.6173
ENSG00000031823.L01	37.1581	36.9547	28.9607	31.3048	31.544	31.0337
ENSG00000032219.L01	15.3458	15.5376	14.5515	16.9795	17.2166	18.501
ENSG00000032389.L01	16.2795	16.3449	14.8807	17.8024	17.9347	17.9639
ENSG00000032742.L01	3.63693	3.71104	5.26337	3.09251	2.91577	2.94184
ENSG00000033011.L01	9.99532	10.0234	4.28582	18.7741	18.8714	18.8941
ENSG00000033030.L01	21.829	22.9802	23.9219	14.8278	15.5121	15.6765
ENSG00000033050.L01	11.8929	11.9533	12.3319	7.42349	7.34086	7.40696
ENSG00000033100.L01	11.7308	11.6853	11.8924	27.8951	27.7291	26.8515
ENSG00000033122.L01	0.0713191	0.0731079	0.44625	0.0147407	0.0150598	0.015165
ENSG00000033170.L01	12.0287	12.1988	11.1838	4.66081	4.75004	4.58144
ENSG00000033178.L01	10.8113	11.1577	9.09278	8.03264	8.13334	8.29568
ENSG00000033327.L01	0.732711	0.696629	1.7567	0.517548	0.438483	1.17864
ENSG00000033327.L02	0.797162	0.801754	0	1.16358	1.16754	0
ENSG00000033627.L01	3.61203	3.64915	4.13128	0.480156	0.471328	0.47273
ENSG00000033800.L01	25.1297	27.0172	28.5369	35.7954	35.4018	36.0804
ENSG00000033867.L01	15.4412	15.6225	17.385	16.7184	16.8247	16.9057
ENSG00000034053.L01	72.5595	72.1057	96.4983	74.8195	72.3311	79.4428
ENSG00000034063.L01	1.94674	1.93516	1.92952	1.43292	1.42662	1.41852
ENSG00000034152.L01	29.5177	29.4998	33.609	41.405	41.267	41.4309
ENSG00000034239.L01	0	0	0	0	0	0
ENSG00000034510	0	0	2106.81	0	0	2393.82
ENSG00000034510.L01	2016.4	1900.49	0	2574.86	2409.16	0
ENSG00000034533.L01	5.52022	5.29416	6.52196	12.4655	12.1522	11.4169
ENSG00000034677.L01	61.6898	62.1976	104.832	52.7997	52.8135	65.1388
ENSG00000034693.L01	6.25487	6.66719	7.14534	8.58402	9.92474	9.1769
ENSG00000034713	55.8248	56.3306	40.1298	62.1814	62.8879	62.7483
ENSG00000034971	0.0202818	0.0204337	0	0	0	0
ENSG00000035115.L01	44.6869	44.0604	33.7998	13.8612	14.0848	14.1041
ENSG00000035141.L01	18.3131	18.2391	16.3562	20.2677	20.3251	20.4779
ENSG00000035403.L01	3.44024	3.29253	6.89977	23.1896	22.2467	25.8545
ENSG00000035499.L01	1.23879	1.25315	0.385653	0.819889	0.838057	0.841351
ENSG00000035664.L01	4.87508	5.10851	5.73785	9.21274	9.42766	9.47082
ENSG00000035681.L01	26.7518	27.2029	23.4563	23.0378	23.4887	23.6965
ENSG00000035720	0	2.31594	1.72112	0	0.620089	0.625427
ENSG00000035720.L01	2.45509	0	0	0.605344	0	0
ENSG00000035862.L01	0	0	9.64105	0	0	0.365293
ENSG00000035928.L01	23.5192	20.6838	12.3168	22.4984	19.7142	19.9023
ENSG00000036054.L01	7.11221	7.1984	9.49234	7.8475	8.08144	7.91901
ENSG00000036257.L01	26.0906	22.2723	28.7368	27.3422	22.4516	22.623
ENSG00000036448.L01	2.27082	2.59374	0.46014	166.549	165.478	184.286
ENSG00000036448.L02	0.511668	0	0.00910081	13.2168	0	11.6156
ENSG00000036473.L01	0	0	0	0	0	0
ENSG00000036530.L01	0.0987291	0.0988046	0.23786	0.127023	0.128001	0.127552
ENSG00000036549.L01	17.9226	17.3842	14.5465	14.7456	14.5282	14.603
ENSG00000036565.L01	0	0	0	0	0	0
ENSG00000036672.L01	0.322413	0.327019	0.887854	0.112533	0.112953	0.113312
ENSG00000036828.L01	0	0	0	0	0	0
ENSG00000037042.L01	7.79029	7.89132	7.27235	7.09097	7.13116	7.10867
ENSG00000037241.L01	5.30919	5.34909	5.91297	9.20729	9.2507	9.23761
ENSG00000037280.L01	6.82261	6.92877	2.84512	0.740256	0.757499	0.742214
ENSG00000037474.L01	36.3229	37.0042	43.0818	28.0726	28.5335	26.9889
ENSG00000037637.L01	23.9766	14.5518	13.0556	17.8065	13.2238	13.3491
ENSG00000037965	0	0	0.0383551	0	0	0
ENSG00000038002.L01	11.4717	11.6161	9.55378	13.2959	13.5036	13.5481
ENSG00000038210.L01	12.5616	12.6162	11.7702	14.8325	14.4148	15.4944
ENSG00000038219.L01	18.2069	18.6155	20.5284	17.4405	19.1801	19.3701
ENSG00000038274.L01	50.2022	51.0329	23.8388	63.4146	64.759	65.139
ENSG00000038295.L01	0	0	0.0346825	0.123696	0.123323	0.123205
ENSG00000038382.L01	6.69911	7.30269	8.57651	21.95	22.1543	22.1807
ENSG00000038427.L01	0.00888213	0.00902774	0.53369	0.122759	0.12506	0.125221
ENSG00000038532.L01	8.08426	8.85582	10.7272	8.32316	8.78571	8.99624
ENSG00000038945.L01	0.223181	0.226086	0.352763	0	0	0
ENSG00000039068.L01	0.30569	0.307177	3.70971	0	0	0
ENSG00000039123.L01	18.0144	19.2593	19.2195	13.1381	13.2076	13.3638
ENSG00000039139.L01	0	0	0.0573739	0	0	0
ENSG00000039319.L01	4.07641	4.1653	7.11943	5.42954	5.59735	5.64254
ENSG00000039523.L01	8.18772	8.18481	9.52237	9.60104	9.49073	9.29276
ENSG00000039537.L01	0	0	0	0	0	0
ENSG00000039560.L01	0.0412768	0.041821	2.19734	0.252248	0.254336	0.253644
ENSG00000039600.L01	0.0425065	0.0425554	0.0259019	0	0	0
ENSG00000039650.L01	47.3465	46.9898	55.6653	54.92	54.3007	53.7066
ENSG00000039987.L01	0	0	0	0	0	0
ENSG00000040199.L01	1.76379	1.82459	2.30545	3.10211	3.16345	3.19531
ENSG00000040275.L01	2.74474	2.78818	3.38814	5.54923	5.66746	5.71076
ENSG00000040487.L01	3.13855	3.14259	3.35691	6.19327	6.18655	6.23378
ENSG00000040487.L02	0.179741	0.194545	0.131764	0.322565	0.351215	0.400874
ENSG00000040487.L03	0.298174	0.299635	0.632875	1.06006	1.14614	1.15554
ENSG00000040531.L01	6.92805	6.95931	4.6641	7.79356	7.6611	7.41951
ENSG00000040531.L02	0.598216	0.600743	0	0.388957	0.389074	0
ENSG00000040531.L03	0.212916	0.212705	0	0.399827	0.397943	0
ENSG00000040608	0.630544	0.624288	0	1.12106	1.11426	0
ENSG00000040608.L01	0	0	0.612064	0	0	1.11775
ENSG00000040633.L01	8.19469	7.24423	6.66762	9.64091	8.17557	8.292
ENSG00000040731	0	0	0	0	0	0
ENSG00000040933.L01	45.4419	46.1178	43.4944	58.64	61.6608	53.153
ENSG00000041353.L01	1.40793	1.42848	0.925503	6.51677	6.55744	6.60016
ENSG00000041357.L01	38.8147	39.399	28.2746	51.6464	53.0321	53.0419
ENSG00000041515.L01	0.0161673	0.0164153	0.085767	0	0	0
ENSG00000041802.L01	29.2009	29.7707	45.017	26.4862	28.1901	29.2138
ENSG00000041880.L01	12.6431	13.5061	9.70192	10.8086	11.4438	11.5252
ENSG00000041982.L01	0.0157642	0.0158382	0.995364	0.0391419	0.0393093	0.0396118
ENSG00000041988.L01	6.82769	6.80324	5.18359	9.10793	9.02823	9.0355
ENSG00000042062.L01	0.124594	0.208014	0.489419	0.697754	0.902334	0.957777
ENSG00000042062.L02	0	0.0482558	0.318852	0	0.694313	0.71914
ENSG00000042062.L03	0	0.105245	0.32973	0	0.270195	0.272034
ENSG00000042062.L04	0	0.105543	0	0	0.886156	0.884551
ENSG00000042062.L05	0	0.124773	0.249097	0	0.701282	0.704627
ENSG00000042088.L01	14.5505	14.6234	13.267	11.7741	11.5588	11.5582
ENSG00000042286.L01	3.3589	3.36764	2.71981	3.19431	3.19962	3.2173
ENSG00000042304	0	0	0	0	0	0
ENSG00000042317.L01	1.26996	1.28984	1.94982	1.7173	1.7512	1.76594
ENSG00000042429.L01	27.6531	27.8908	23.8425	16.1936	16.3656	16.4723
ENSG00000042445.L01	13.5062	13.5619	10.1261	17.2463	17.9201	18.0503
ENSG00000042493.L01	16.9733	17.8097	18.5211	6.418	7.33457	7.3518
ENSG00000042753.L01	16.1321	16.1288	12.958	31.1324	31.0873	31.0352
ENSG00000042781.L01	0	0	0	0	0	0
ENSG00000042813.L01	0	0	0	0	0	0
ENSG00000042832.L01	0.763947	0.763935	0.687172	1.42538	1.4273	1.42448
ENSG00000042832.L02	0	3.28692	0	0	6.10021	0
ENSG00000042980.L01	4.26901	4.17007	4.06163	2.47996	2.53855	2.32655
ENSG00000043039.L01	0	0	0.29474	0	0	0
ENSG00000043093.L01	5.44662	5.27715	6.07253	6.22017	6.38314	6.47137
ENSG00000043143.L01	41.3928	41.1191	33.8665	52.1223	51.8177	52.0477
ENSG00000043355.L01	0	0	0	0	0	0
ENSG00000043462.L01	201.575	202.761	154.891	199.481	200.663	202.195
ENSG00000043514.L01	5.25536	5.33038	5.06263	6.23257	6.32779	6.37347
ENSG00000043591	0.0494516	0.0488454	0.0684509	0.952372	0.942742	0.935559
ENSG00000044012	0	0	0	0	0	0
ENSG00000044115.L01	5.14652	5.67339	6.52247	17.5482	18.6184	18.7491
ENSG00000044446.L01	17.3008	17.642	22.8122	12.4222	12.7502	13.629
ENSG00000044459.L01	0.0506298	0.0515232	0.106394	0.281327	0.28741	0.289351
ENSG00000044524.L01	0	0	0	0	0	0
ENSG00000044574.L01	477.938	489.257	504.729	221.947	226.13	226.519
ENSG00000046604	0.031042	0.0314964	0.153096	0	0	0
ENSG00000046647.L01	9.12913	8.95521	7.95179	6.82577	7.11251	6.08163
ENSG00000046651.L01	40.1874	41.0988	36.2178	30.7512	32.4179	32.9722
ENSG00000046653.L01	1.14522	0.957107	1.43377	1.04722	1.08448	1.1016
ENSG00000046653.L02	0.366963	0.37512	0.420603	0.214694	0.220625	0.222103
ENSG00000046774	0	0	0	0	0	0
ENSG00000046889.L01	0	0	0	0	0	0
ENSG00000047056.L01	13.3405	14.4827	10.6551	20.7696	22.3629	22.4518
ENSG00000047188.L01	25.9643	26.3608	23.334	14.9766	14.8434	15.1407
ENSG00000047230.L01	6.1619	6.18287	2.36495	1.88021	2.03203	1.76508
ENSG00000047249.L01	17.2518	17.4198	9.27358	12.2546	12.2921	12.309
ENSG00000047315.L01	66.1435	67.4736	50.1824	49.2792	50.3843	49.4874
ENSG00000047346.L01	47.059	47.1504	51.8954	47.3461	45.989	48.5723
ENSG00000047410.L01	32.3026	32.8133	33.9705	30.52	31.0715	33.4706
ENSG00000047457.L01	2.79817	2.85156	1.96198	0.46508	0.476198	0.747037
ENSG00000047457.L02	1.27779	0.915776	12.8402	1.50116	2.065	1.55168
ENSG00000047457.L03	0	1.30117	0	0	1.54139	0
ENSG00000047578.L01	4.214	4.22851	6.92199	5.08559	5.06884	5.08805
ENSG00000047579.L01	13.5365	13.5785	14.0029	13.7174	13.7526	13.5084
ENSG00000047597	0.0148833	0.0151475	0.0295626	0.112322	0.114831	0.115608
ENSG00000047617.L01	0	0	0	0	0	0
ENSG00000047621.L01	7.24839	7.03204	5.84597	6.55856	6.32748	6.50442
ENSG00000047634.L01	28.3322	28.8912	54.476	0.147423	0.150612	0.151368
ENSG00000047644.L01	12.5783	8.62258	12.4266	24.6865	19.8881	30.061
ENSG00000047648.L01	0.0252444	0.0253315	0.0728885	0	0	0
ENSG00000047662	0.949115	0.952596	1.33967	0.783023	0.789001	0.796386
ENSG00000047849.L01	16.6764	15.8081	19.771	31.276	30.0244	30.8646
ENSG00000047932.L01	0	0	0.277014	0	0	0.856946
ENSG00000047932.L02	0	0	1.34659	0	0	1.71589
ENSG00000048028.L01	26.8165	26.7879	16.3793	44.0055	44.4405	51.5653
ENSG00000048052.L01	3.04923	3.29932	0.57755	4.20431	4.77396	4.95224
ENSG00000048140.L01	12.8513	12.0944	15.7852	27.7842	26.939	27.0452
ENSG00000048162.L01	12.726	12.6652	0.912855	9.19942	9.14205	1.0324
ENSG00000048162.L02	0	0	14.1112	0	0	9.13765
ENSG00000048342.L01	0.0491745	0.0498503	0.247663	0.238859	0.241441	0.24334
ENSG00000048342.L02	0.123254	0	0	0.840222	3.15112	3.15316
ENSG00000048342.L03	0	0.288063	0.286469	3.08864	0.76073	0.698089
ENSG00000048342.L04	0.284388	0.109581	0.311235	0.749838	0.448737	0.453184
ENSG00000048342.L05	0.0921952	0	0.650005	0.372703	0	0.57758
ENSG00000048392.L01	6.67148	6.21753	5.30757	7.07766	6.29271	6.33831
ENSG00000048405.L01	16.6178	16.9711	25.953	27.7888	29.2221	33.7202
ENSG00000048462	0	0	0.0807741	0	0	0
ENSG00000048471.L01	6.00599	6.11539	7.95033	4.90041	5.17732	5.22003
ENSG00000048540.L01	0	0	0.603949	0	0	0
ENSG00000048544	0	0	9.5084	0	0	15.8186
ENSG00000048544.L01	0	11.5533	0	0	15.7212	0
ENSG00000048649.L01	26.8694	26.1863	18.8857	26.25	24.967	25.3301
ENSG00000048707.L01	18.0598	17.8731	18.821	15.5139	15.5039	15.8596
ENSG00000048740.L01	58.5722	59.3897	54.4431	80.229	81.8321	79.7356
ENSG00000048828.L01	35.4127	34.6119	33.5603	44.2087	42.6726	42.913
ENSG00000048991.L01	15.1517	16.1598	20.8595	13.833	13.8414	12.9124
ENSG00000049089.L01	2.91033	2.89357	2.61635	0.449501	0.444789	0.471048
ENSG00000049130.L01	0	0	0.366184	0.0163728	0.0169097	0.0170297
ENSG00000049167.L01	3.02438	3.23137	3.01532	4.24658	4.38278	4.31135
ENSG00000049192.L01	2.22401	2.25748	1.45422	0.364476	0.400036	0.42278
ENSG00000049239.L01	8.1679	9.64412	8.80423	16.3865	18.1579	17.1744
ENSG00000049245.L01	14.4623	14.7432	13.3781	26.2672	26.8574	25.4024
ENSG00000049246.L01	2.98587	3.05007	2.5835	2.81306	2.86189	2.87499
ENSG00000049247.L01	25.6651	28.6733	20.7109	3.51136	3.74083	3.46614
ENSG00000049249.L01	1.76504	1.70098	4.78285	4.55712	4.51961	4.48823
ENSG00000049319.L01	0.0287795	0.0291872	0	0	0	0
ENSG00000049323.L01	0.108096	0.109454	0.683164	0	0	0
ENSG00000049449.L01	4.0193	4.28229	4.59166	5.72248	5.82473	5.81891
ENSG00000049540.L01	0	0	1.10628	0	0	0
ENSG00000049541.L01	6.41513	6.43691	7.52647	8.7469	8.81194	8.91603
ENSG00000049618.L01	17.7332	17.8617	20.5093	21.1953	21.3445	21.7881
ENSG00000049656.L01	36.0351	37.0629	45.3768	62.1198	62.6038	62.8153
ENSG00000049759.L01	2.97934	2.96739	4.11805	1.93618	1.92851	1.92184
ENSG00000049768.L01	1.02565	1.02263	0.345693	0.213485	0.213216	0.215731
ENSG00000049769.L01	2.6523	2.63992	3.18303	3.31641	3.28938	4.85741
ENSG00000049860.L01	21.7701	22.0147	18.6309	23.4294	23.8041	23.9427
ENSG00000049883.L01	2.18633	2.21563	1.8258	2.63301	2.69131	2.71484
ENSG00000050030.L01	0.139546	0.141639	0.0970973	0	0	0
ENSG00000050130.L01	13.2192	13.4368	11.4185	21.4965	21.994	22.1088
ENSG00000050165.L01	17.9065	18.4513	9.63079	0.397417	0.37406	0.401441
ENSG00000050327.L01	0.915171	0.915577	1.4695	0.538554	0.540002	0.543181
ENSG00000050344	3.14633	3.17604	2.44048	1.99835	2.03425	2.04463
ENSG00000050393.L01	3.04609	3.43945	2.35757	4.92787	5.78301	4.71116
ENSG00000050405.L01	7.11823	7.21824	6.28971	8.13624	8.28416	8.35335
ENSG00000050426.L01	54.8792	55.6548	57.2231	41.1028	41.6799	41.7938
ENSG00000050438.L01	2.24988	2.19154	2.16645	2.52726	2.77695	2.79909
ENSG00000050555.L01	1.73483	1.99656	0.700308	0	0	0
ENSG00000050628	0	0	0.011008	0.0127071	0.0130414	0.0130867
ENSG00000050730.L01	10.0942	10.2122	5.55594	4.13041	4.17459	4.17556
ENSG00000050748.L01	16.8497	16.9454	13.2112	21.9038	22.38	21.6017
ENSG00000050767.L01	0.190176	0.188454	0.180378	0	0	0
ENSG00000050820.L01	0	0	0.163689	0.023417	0.0232103	0.0232454
ENSG00000051009.L01	29.1997	29.4196	27.238	54.6202	54.7127	58.8406
ENSG00000051108.L01	170.843	173.968	133.414	84.1929	85.8966	88.1892
ENSG00000051180.L01	0.780393	0.785972	0.640598	1.14038	1.154	1.15562
ENSG00000051180.L02	1.98508	3.17671	11.8217	10.5606	18.1027	18.2975
ENSG00000051341.L01	0.591591	0.598629	0.387689	0.384246	0.403211	0.380049
ENSG00000051382.L01	12.2988	12.3551	10.7353	4.83833	4.92568	4.92844
ENSG00000051523.L01	370.742	366.362	261.586	781.072	769.278	772.035
ENSG00000051596.L01	9.93178	10.0122	8.41477	5.95296	6.00001	5.93216
ENSG00000051620.L01	3.9066	3.92255	18.0082	26.9335	26.7997	26.5583
ENSG00000051825.L01	28.8322	29.577	25.651	22.6937	22.5063	28.5869
ENSG00000052126.L01	1.64848	1.6686	1.37558	2.05388	2.09194	2.10936
ENSG00000052344.L01	0.122934	0.123455	1.25801	0.0374953	0.0374108	0.0376098
ENSG00000052723.L01	15.8433	19.2227	10.2853	21.2761	22.4976	19.9548
ENSG00000052749.L01	13.2951	13.2578	27.7645	2.04084	2.03155	2.04551
