EntrzID	Name	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003	pTemra_004	pTemra_005	pTemra_006
ENSG00000009694	ENSG00000009694	5.44249	5.59769	4.173	4.12859	4.24766	7.45809	2.36886	2.43195	14.9335
ENSG00000009694	ENSG00000009694	5.36339	5.45415	5.82933	7.25155	7.3982	11.5006	14.5749	14.8366	18.4211
ENSG00000009694	ENSG00000009694	4.22336	4.31071	0.708236	6.74292	6.91928	1.1097	12.12	12.4472	0.805373
ENSG00000009694	ENSG00000009694	5.91831	10.936	0.661405	6.67222	15.0954	0.455355	13.3403	31.9676	0.561637
ENSG00000009694	ENSG00000009694	0	0.139947	0.954347	0	1.17254	1.05839	0.625171	0.552657	0.768473
ENSG00000009694	ENSG00000009694	0.290214	0.300709	0.756578	0.304029	1.7797	1.46476	0	1.76914	1.16983
ENSG00000009694	ENSG00000009694	0.137468	0.0791333	1.10337	1.14878	1.45595	0.469986	0.542526	1.1675	4.37845
ENSG00000009694	ENSG00000009694	0.119204	0.773258	0.110464	1.19916	0.470177	0.556502	1.21461	4.38515	1.78073
ENSG00000009694	ENSG00000009694	0.492199	0.205674	0	0.459751	0.554538	0	2.02657	1.78125	0
ENSG00000009694	ENSG00000009694	0.10117	2.66062	0	0.229571	4.48857	0	0.917503	9.2571	0
ENSG00000009694	ENSG00000009694	0.203621	0	0	0.213972	0	0	0.399324	0	0
ENSG00000009694	ENSG00000009694	0.106019	0	0	0.398334	0	0	1.26814	0	0
ENSG00000009694	ENSG00000009694	2.61644	0	0	4.39077	0	0	9.0729	0	0
ENSG00000009709	ENSG00000009709	0	0	0	0	0	0	0	0	0
ENSG00000009724	ENSG00000009724	2.72264	2.77608	1.882	5.56536	5.68346	4.11703	10.5299	10.7475	8.67393
ENSG00000009724	ENSG00000009724	0.57996	0.584388	0.965299	1.80761	1.82643	1.83585	3.11671	3.14156	3.16626
ENSG00000009765	ENSG00000009765	0	0	0.00812708	0.0319783	0.0324871	0.0326884	0.0385565	0.03913	0.0392743
ENSG00000009780	ENSG00000009780	4.51036	4.56351	5.03321	5.94949	6.06232	6.1181	8.61497	8.76837	8.83626
ENSG00000009790	ENSG00000009790	110.601	112.058	116.401	172.166	176.153	176.225	206.385	212.76	213.265
ENSG00000009790	ENSG00000009790	0.0690671	0	0	0.423231	0	0	0.309884	0	0
ENSG00000009830	ENSG00000009830	3.98794	3.99208	6.20796	2.97612	3.0051	3.04106	4.89512	4.90758	4.94067
ENSG00000009844	ENSG00000009844	10.7	10.7153	11.0774	7.98976	7.62495	7.87377	15.3672	14.5779	14.9085
ENSG00000009950	ENSG00000009950	0	0	0.111452	0	0	0	0	0	0
ENSG00000009954	ENSG00000009954	21.5052	21.82	17.8545	20.8771	21.0247	20.9578	20.5215	20.8042	20.8893
ENSG00000010017	ENSG00000010017	28.8231	29.1555	27.9146	29.3386	29.7605	29.9957	34.8938	35.4805	35.6081
ENSG00000010030	ENSG00000010030	1.204	1.18948	1.37387	0.3435	0.342521	0.343979	1.0677	0.926041	1.00464
ENSG00000010072	ENSG00000010072	4.73969	4.78532	4.52512	7.29791	7.40629	7.20765	11.7304	11.8216	11.4847
ENSG00000010165	ENSG00000010165	6.94591	6.99956	4.51721	9.06426	9.13273	9.41456	5.41482	5.47204	5.51026
ENSG00000010256	ENSG00000010256	31.66	31.7546	27.2991	39.6759	39.8294	40.3981	38.4829	38.6609	39.4577
ENSG00000010270	ENSG00000010270	17.9795	18.2296	14.7531	28.4759	28.9524	29.0861	16.2069	16.4733	16.4976
ENSG00000010278	ENSG00000010278	3.8727	3.90213	13.6211	5.59678	5.62397	5.62521	0.917043	0.920893	0.92345
ENSG00000010292	ENSG00000010292	12.5975	12.3296	12.6555	15.889	15.9387	16.1141	15.1051	14.9331	15.3346
ENSG00000010295	ENSG00000010295	40.7157	40.8637	30.4129	53.0611	53.1671	51.2686	53.3048	52.4956	64.1885
ENSG00000010310	ENSG00000010310	15.6329	15.4564	10.6956	10.7935	10.8126	10.7057	22.3425	22.2571	22.1924
ENSG00000010318	ENSG00000010318	3.41246	3.4459	2.46315	4.76785	4.82006	4.92894	6.79127	6.89343	6.95477
ENSG00000010319	ENSG00000010319	0.0295994	0.0295793	0	0	0	0	0.133352	0.132949	0.133573
ENSG00000010322	ENSG00000010322	38.5809	39.6788	47.6355	39.4898	40.8041	44.4224	61.0856	62.5299	67.1002
ENSG00000010327	ENSG00000010327	0.394616	0.39663	0.550238	0.131317	0.131412	0.131377	0	0	0
ENSG00000010361	ENSG00000010361	6.89033	6.87992	7.25137	7.37142	7.35998	7.36163	8.12919	8.08783	7.92941
ENSG00000010379	ENSG00000010379	0.659581	0.700352	0.0788141	0.0722459	0.086829	0.0872452	0.145656	0.147013	0.148225
ENSG00000010438	ENSG00000010438	0.404013	0.407179	0.322609	0	0	0	0	0	0
ENSG00000010539	ENSG00000010539	5.54339	5.5903	16.0378	4.20551	4.22083	4.15843	4.3425	4.36896	4.55871
ENSG00000010610	ENSG00000010610	0.326365	0.328553	1.121	0.0275823	0.0276154	0.0278252	0	0	0
ENSG00000010671	ENSG00000010671	0.295723	0.299449	0.999649	0	0	0	0.0363908	0.0370527	0.0372816
ENSG00000010704	ENSG00000010704	1.55844	1.58085	1.19466	0.826589	0.831342	0.846606	1.49634	1.51943	1.53086
ENSG00000010803	ENSG00000010803	8.9169	8.97202	8.97614	5.76796	5.81202	5.73083	6.70563	6.70723	6.77003
ENSG00000010810	ENSG00000010810	352.844	355.387	274.32	401.327	405.182	407.009	513.593	521.955	522.16
ENSG00000010818	ENSG00000010818	32.7307	33.3735	40.3335	13.4664	13.6821	13.8403	11.1249	11.2888	11.3772
ENSG00000010932	ENSG00000010932	0	0	0	0	0	0	0	0	0
ENSG00000011007	ENSG00000011007	0	8.50966	10.5255	0	13.6882	13.784	0	15.3939	15.5006
ENSG00000011009	ENSG00000011009	33.9128	34.0131	34.488	54.0783	54.1526	52.848	55.3465	55.3222	56.2826
ENSG00000011021	ENSG00000011021	6.8914	6.93325	7.91724	7.27617	7.30864	7.3416	10.6096	10.6616	10.7413
ENSG00000011028	ENSG00000011028	3.22886	3.24843	2.66284	0.0978716	0.0972696	0.0976987	0.264528	0.262405	0.263175
ENSG00000011083	ENSG00000011083	0	0	0.039302	0	0	0	0	0	0
ENSG00000011105	ENSG00000011105	0.178718	0.180427	0.384505	0.182925	0.184496	0.185044	0.231979	0.231814	0.233863
ENSG00000011114	ENSG00000011114	7.18563	7.26446	7.83564	7.99042	8.12234	8.05452	11.0969	11.2011	11.1946
ENSG00000011132	ENSG00000011132	29.6851	29.9377	25.7073	25.36	25.4953	25.9157	31.7924	31.4324	33.1668
ENSG00000011143	ENSG00000011143	7.54723	7.60849	4.75303	3.63252	3.70143	3.67184	4.10731	3.93007	4.13632
ENSG00000011198	ENSG00000011198	2.78787	2.82896	4.7446	4.03972	4.1031	4.12809	5.01868	5.11355	5.15165
ENSG00000011201	ENSG00000011201	0.02129	0.0216071	0.287587	0.0349603	0.0357077	0.0359168	0	0	0
ENSG00000011243	ENSG00000011243	11.4417	11.3953	68.7935	8.055	7.96634	70.1543	12.3553	12.2541	91.2282
ENSG00000011243	ENSG00000011243	85.1302	84.735	0	69.9711	69.5667	0	91.2809	91.4514	0
ENSG00000011258	ENSG00000011258	11.4115	11.6628	9.23196	10.4685	10.7486	10.8559	12.6498	12.9374	13.1118
ENSG00000011260	ENSG00000011260	19.2359	19.5362	18.1931	12.8865	13.0865	13.1065	19.0119	19.3648	19.4021
ENSG00000011275	ENSG00000011275	34.7405	35.0617	37.1288	24.6223	24.8547	23.7904	40.0369	40.343	40.0258
ENSG00000011295	ENSG00000011295	29.2276	29.6854	31.8473	17.7753	18.0893	18.9439	24.8432	24.0895	26.7273
ENSG00000011304	ENSG00000011304	144.155	144.719	151.363	120.268	118.089	121.825	118.759	116.325	118.689
ENSG00000011332	ENSG00000011332	0.0208678	0.0208295	0	0.0533938	0.0531023	0.0532152	0.0551094	0.0533767	0.0535977
ENSG00000011347	ENSG00000011347	0	0	0	0	0	0	0.0385023	0.0384578	0.0388117
ENSG00000011376	ENSG00000011376	5.12136	5.00619	4.9741	4.97419	4.11055	3.81146	5.93547	5.23121	5.75133
ENSG00000011422	ENSG00000011422	3.54774	3.55745	5.11687	0.434234	0.435443	0.565259	0.674367	0.673936	0.680167
ENSG00000011426	ENSG00000011426	0.972385	0.988269	0.498751	0.132138	0.134586	0.134632	0.30227	0.308406	0.307838
ENSG00000011451	ENSG00000011451	8.86258	10.621	12.3351	13.4139	14.9092	16.6847	11.6774	13.2428	14.8745
ENSG00000011465	ENSG00000011465	0	0	2.4904	0	0	0	0	0	0
ENSG00000011478	ENSG00000011478	2.96197	2.95936	2.64962	2.45391	2.44437	2.45009	3.95808	3.9094	3.93069
ENSG00000011485	ENSG00000011485	26.5823	26.7082	29.7484	35.6957	35.6962	35.88	37.1697	36.9952	37.2723
ENSG00000011523	ENSG00000011523	11.6615	11.598	8.93331	7.90201	7.74961	7.67419	10.3256	9.79531	9.74349
ENSG00000011566	ENSG00000011566	1.26756	3.46155	4.55572	1.20407	5.5276	5.5544	1.82402	6.67902	6.6891
ENSG00000011566	ENSG00000011566	3.35894	0	0	5.4088	0	0	6.56248	0	0
ENSG00000011590	ENSG00000011590	1.7327	1.7192	2.67432	1.0091	1.00081	1.0136	1.91023	1.91973	1.73297
ENSG00000011600	ENSG00000011600	49.6773	49.3914	44.4647	337.689	329.873	334.769	16.9226	16.7061	16.837
ENSG00000011638	ENSG00000011638	4.59425	4.63438	5.6362	5.76689	5.81913	6.05172	9.28683	9.36119	9.77132
ENSG00000011677	ENSG00000011677	0	0	0	0	0	0	0	0	0
ENSG00000012048	ENSG00000012048	0.753557	1.12651	1.39525	0.924145	0.774049	1.52631	1.19849	0.872738	1.23677
ENSG00000012048	ENSG00000012048	0.768534	0.817065	0.5797	0.687051	0.928398	0.694976	1.4066	1.20221	1.08169
ENSG00000012048	ENSG00000012048	0.404446	1.25387	1.62136	0.970436	3.40855	3.45683	0.517856	2.18078	2.06984
ENSG00000012048	ENSG00000012048	0.825908	0.576851	1.53182	0.147371	0.264879	0.508879	0.328734	0.45885	0.427169
ENSG00000012048	ENSG00000012048	5.18417	0.302212	3.69485	5.99365	0	4.87034	4.78486	0.382071	4.0296
ENSG00000012048	ENSG00000012048	0	0.782557	0	0	0.702112	0	0	1.43591	0
ENSG00000012048	ENSG00000012048	0	0.23344	0	0	0.759739	0	0	0.312742	0
ENSG00000012048	ENSG00000012048	0	0.616914	0	0	0.191931	0	0	0.212852	0
ENSG00000012048	ENSG00000012048	0	5.24099	0	0	6.05545	0	0	4.86552	0
ENSG00000012061	ENSG00000012061	27.2313	27.1628	34.5279	31.2963	30.9049	30.9928	26.8428	26.6454	26.9943
ENSG00000012124	ENSG00000012124	0.689347	0.691046	4.01816	0	0	0	0	0	0
ENSG00000012171	ENSG00000012171	0.42724	0.422485	0.768065	0.196803	0.195962	0.196556	0.392726	0.385627	0.384968
ENSG00000012211	ENSG00000012211	6.21733	6.19787	6.79614	4.01666	3.99872	4.00452	4.61851	4.59431	4.62533
ENSG00000012223	ENSG00000012223	0	0	19.8451	0	0	0	0	0	0
ENSG00000012232	ENSG00000012232	4.12782	4.1378	4.51151	16.0965	16.124	16.1694	9.73748	9.76139	9.81525
ENSG00000012504	ENSG00000012504	0	0	0	0	0	0	0	0	0
ENSG00000012660	ENSG00000012660	60.0173	61.0036	96.3581	54.4618	55.6493	57.6564	73.4924	74.7787	85.0392
ENSG00000012779	ENSG00000012779	1.6483	1.44833	0.78536	0.181092	0.14644	0.145603	0.214134	0.216245	0.216545
ENSG00000012817	ENSG00000012817	67.7388	68.2424	0	45.6541	46.7537	47.7274	72.5534	74.2281	76.5376
ENSG00000012822	ENSG00000012822	29.7532	29.9118	26.1329	73.659	73.9601	60.8159	92.018	92.528	85.3446
ENSG00000012983	ENSG00000012983	17.2691	18.4056	20.3985	25.0107	28.0157	28.0284	26.6727	29.2062	29.4691
ENSG00000013016	ENSG00000013016	1.07292	1.15255	0.706452	2.22482	2.25695	2.27723	1.50499	1.55957	1.56496
ENSG00000013275	ENSG00000013275	31.0414	30.9225	34.7663	39.6875	39.5259	39.9543	40.8171	40.4282	40.959
ENSG00000013288	ENSG00000013288	23.0428	23.0868	17.3232	30.975	30.8875	30.9462	24.1229	24.0491	24.2304
ENSG00000013293	ENSG00000013293	0	0	0	0	0	0	0	0	0
ENSG00000013297	ENSG00000013297	0.695186	0.700493	0.74334	0.484347	0.489127	0.321425	0.222724	0.225468	0.12866
ENSG00000013306	ENSG00000013306	59.6113	59.3581	67.2424	59.5866	60.9161	60.6126	55.8242	56.5952	56.6536
ENSG00000013374	ENSG00000013374	62.3925	63.4909	47.3601	50.1772	50.9284	51.1676	71.2986	70.4989	72.6672
ENSG00000013375	ENSG00000013375	17.1376	17.8032	8.13144	5.98291	6.12295	6.15625	10.1063	10.3236	10.3477
ENSG00000013392	ENSG00000013392	2.47695	2.51611	1.67132	2.54184	2.59317	2.57081	2.91348	2.97678	2.97502
ENSG00000013441	ENSG00000013441	525.768	499.925	596.353	287.283	280.676	279.695	206.888	189.481	184.899
ENSG00000013503	ENSG00000013503	0	0	1.70867	0	0	1.74991	0	0	1.65042
ENSG00000013503	ENSG00000013503	1.38971	1.40861	0	1.71024	1.74208	0	1.6198	1.63666	0
ENSG00000013523	ENSG00000013523	8.92216	0	0	7.15506	0	0	7.32432	0	0
ENSG00000013561	ENSG00000013561	7.99908	8.09487	7.38443	11.0543	11.2047	11.3005	9.96305	10.1368	10.1966
ENSG00000013563	ENSG00000013563	14.0866	14.1586	9.28868	15.9332	15.9046	15.9379	9.02471	8.53839	8.62383
ENSG00000013573	ENSG00000013573	35.9408	34.9557	20.737	20.8458	20.3834	18.8823	29.043	27.9671	25.6118
ENSG00000013583	ENSG00000013583	5.56983	5.61752	4.83163	3.86379	3.89126	3.89398	1.75024	1.7621	1.76246
ENSG00000013588	ENSG00000013588	0.0891154	0.0903485	2.34116	0	0	0	0	0	0
ENSG00000013619	ENSG00000013619	0.777124	0.701749	1.0177	0.480764	0.486308	0.490225	1.47381	1.49114	1.50579
ENSG00000013725	ENSG00000013725	231.436	232.255	313.367	100.24	100.95	104.809	245.853	247.198	267.137
ENSG00000013810	ENSG00000013810	55.5448	49.9358	46.7688	14.6069	14.0271	14.1572	20.0829	17.6402	17.9299
ENSG00000014123	ENSG00000014123	14.6822	13.8801	13.9005	19.3167	18.0129	17.4962	28.7396	24.6129	22.6014
ENSG00000014164	ENSG00000014164	1.20785	1.20418	10.0888	0.0983962	0.0979576	9.91129	0.290895	0.289427	7.88767
ENSG00000014164	ENSG00000014164	9.49866	9.42357	0	9.75579	9.64892	0	7.95913	7.85823	0
ENSG00000014216	ENSG00000014216	44.652	43.9201	38.1119	65.2253	64.7531	65.5211	86.3645	83.3309	86.4034
ENSG00000014257	ENSG00000014257	0	0	0	0	0	0	0	0	0
ENSG00000014641	ENSG00000014641	47.9997	48.8988	50.8256	57.7362	58.7831	59.1244	65.1255	66.5199	66.7333
ENSG00000014824	ENSG00000014824	13.0061	13.0988	11.1808	13.1404	13.4436	13.833	13.4205	13.309	13.227
ENSG00000014914	ENSG00000014914	0.373573	0.380082	0.267431	0.264919	0.25992	0.251201	0.289999	0.29272	0.330817
ENSG00000014919	ENSG00000014919	8.48219	8.52594	8.7413	5.7711	5.86825	5.74189	5.82494	5.74658	5.39465
ENSG00000015133	ENSG00000015133	91.2502	92.2857	84.3326	134.654	136.193	134.208	148.78	144.506	144.7
ENSG00000015153	ENSG00000015153	19.1338	19.5841	15.1871	12.1515	12.2532	12.5617	21.1543	21.2337	21.1729
ENSG00000015171	ENSG00000015171	30.2968	28.3545	23.2222	36.3616	34.0103	35.2834	29.8021	28.5403	28.9848
ENSG00000015285	ENSG00000015285	58.283	58.3501	45.7049	73.7875	73.7326	74.4009	70.0704	70.0149	71.1625
ENSG00000015413	ENSG00000015413	0	0	0.0462578	0	0	0	0	0	0
ENSG00000015475	ENSG00000015475	10.9286	10.945	8.00443	15.583	15.586	15.7334	12.9301	12.925	13.1808
ENSG00000015479	ENSG00000015479	116.706	118.445	137.757	128.972	131.454	136.316	140.455	143.043	149.938
ENSG00000015520	ENSG00000015520	0.0734941	0.0736071	0.0955526	0	0	0	0.0234307	0.0234173	0.0236486
ENSG00000015532	ENSG00000015532	10.6249	11.1061	8.01938	11.1344	11.3592	10.9753	12.0853	12.8616	11.4712
ENSG00000015568	ENSG00000015568	6.33366	6.43869	12.9216	1.15197	1.17454	1.22358	2.51629	2.56408	2.5706
ENSG00000015592	ENSG00000015592	0.0619094	0.0620212	0.0476974	0	0	0	0	0	0
ENSG00000015676	ENSG00000015676	23.7219	24.0736	26.5143	20.7448	20.8715	19.9892	19.3052	19.4055	19.3392
ENSG00000016082	ENSG00000016082	0	0	0	0	0	0	0	0	0
ENSG00000016391	ENSG00000016391	0.113549	0.112704	0.144744	0.0177271	0.0177448	0.0178127	0.0177738	0.0177581	0.0179021
ENSG00000016402	ENSG00000016402	0	0	0.136801	0	0	0	0	0	0
ENSG00000016490	ENSG00000016490	0	0	0	0	0	0	0	0	0
ENSG00000016602	ENSG00000016602	0	0	0	0.216103	0.219959	0.221579	0	0	0
ENSG00000016864	ENSG00000016864	17.5711	17.7765	14.851	22.0848	21.5876	21.9234	24.2921	22.7856	22.8491
ENSG00000017373	ENSG00000017373	0.0734177	0.0728485	0.0743093	0.992567	1.01467	1.01189	0.131219	0.147143	0.147912
ENSG00000017427	ENSG00000017427	0.248218	0.254651	0.333759	0	0	0	0	0	0
ENSG00000017483	ENSG00000017483	16.078	16.1953	18.2533	19.1685	19.4463	19.1189	17.9377	18.5837	18.0642
ENSG00000017621	ENSG00000017621	0.270036	0.269881	1.39031	0.331146	0.330409	0.348441	0.300105	0.296431	0.303522
ENSG00000017797	ENSG00000017797	10.5085	10.5853	7.25584	17.9455	18.1275	18.2477	10.3185	10.4164	10.4742
ENSG00000018189	ENSG00000018189	10.5815	10.1926	16.7187	8.59197	8.77847	9.4723	10.5816	13.0092	14.6361
ENSG00000018236	ENSG00000018236	0	0	0.098415	0	0	0	0	0	0
ENSG00000018280	ENSG00000018280	0.168924	0.167015	0.900432	1.20716	1.20743	1.08963	0.515666	0.514211	0.465946
ENSG00000018408	ENSG00000018408	0.311196	0.342633	0.787547	0.23504	0.236637	0.275127	0.371472	0.417127	0.397185
ENSG00000018510	ENSG00000018510	10.6335	10.7562	8.47622	11.7619	11.9541	12.0116	10.5275	10.6352	10.6453
ENSG00000018610	ENSG00000018610	11.3306	11.456	12.3426	10.9929	11.1613	11.2457	13.5013	13.6943	13.7655
ENSG00000018625	ENSG00000018625	0	0	0	0	0	0	0	0	0
ENSG00000018699	ENSG00000018699	9.0117	9.16086	8.04678	7.87232	7.98791	8.08636	5.81767	6.27838	5.98123
ENSG00000018869	ENSG00000018869	1.93509	1.95311	2.33586	2.45752	2.49003	2.50056	1.85164	1.86123	1.8653
ENSG00000019144	ENSG00000019144	2.27823	2.28444	6.60108	0.62914	0.626471	0.769069	1.30182	1.31522	1.27297
ENSG00000019169	ENSG00000019169	0.38619	0.388197	0.767249	0	0	0	0	0	0
ENSG00000019186	ENSG00000019186	0	0	0.42126	0	0	0	0	0	0
ENSG00000019485	ENSG00000019485	2.83422	2.84523	3.60519	4.40056	4.38106	4.76986	2.72529	2.5428	3.11804
ENSG00000019505	ENSG00000019505	0	0	0.0387643	0	0	0	0	0	0
ENSG00000019549	ENSG00000019549	0	0	0	0	0	0	0	0	0
ENSG00000019582	ENSG00000019582	431.813	432.235	589.536	651.452	651.149	655.802	635.938	637.359	643.2
ENSG00000019991	ENSG00000019991	0	0	0	0.137361	0.140899	0.142016	0	0	0
ENSG00000020129	ENSG00000020129	7.96174	7.93778	5.32061	6.88416	6.83088	6.18992	5.32725	5.2921	5.13985
ENSG00000020181	ENSG00000020181	0.0743519	0.0739548	0.0140231	0.165965	0.164896	0.165095	0.0309011	0.0306309	0.0308527
ENSG00000020256	ENSG00000020256	3.68118	3.7	2.07341	4.82502	4.84215	4.86619	3.57296	3.58344	3.60983
ENSG00000020577	ENSG00000020577	0.448121	0.281453	0.477192	0.0887201	0.0519545	0.0973016	0.0732911	0.0735296	0.0739035
ENSG00000020633	ENSG00000020633	258.05	276.898	194.257	371.696	410.579	382.746	356.594	392.638	373.727
ENSG00000020922	ENSG00000020922	11.0561	11.2609	16.2423	15.9642	16.7242	16.4339	22.426	23.9979	23.9815
ENSG00000021300	ENSG00000021300	19.8554	19.8999	17.4624	7.27744	7.2849	7.30617	5.8178	5.8095	5.85205
ENSG00000021355	ENSG00000021355	32.4832	38.9005	61.237	53.3724	64.2311	62.3918	54.2006	69.7797	68.1227
ENSG00000021461	ENSG00000021461	0	0	0	0	0	0	0.160429	0.163977	0.164742
ENSG00000021488	ENSG00000021488	0.56538	0.56749	0.108136	0.180802	0.181491	0.180548	0.100231	0.100551	0.100792
ENSG00000021574	ENSG00000021574	3.79768	3.68144	2.71906	6.23072	5.77125	5.80664	4.06048	3.63437	3.63653
ENSG00000021645	ENSG00000021645	0	0	0	0.0204687	0.0206282	0.0207695	0	0	0
ENSG00000021762	ENSG00000021762	10.5663	10.5557	14.2799	99.9035	98.4479	88.6806	90.6688	79.448	72.1924
ENSG00000021776	ENSG00000021776	21.3253	21.66	19.0902	16.3732	16.7539	16.3079	25.3523	26.1061	25.6933
ENSG00000021826	ENSG00000021826	0.519807	0.527728	0.356147	0.0533327	0.054308	0.0547209	0.200024	0.204416	0.203881
ENSG00000021852	ENSG00000021852	0	0	0	0	0	0	0	0	0
ENSG00000022267	ENSG00000022267	2.93001	2.94924	3.24397	0.53224	0.530312	0.522381	0.7334	0.743233	0.743725
ENSG00000022355	ENSG00000022355	0	0	0	0	0	0	0	0	0
ENSG00000022556	ENSG00000022556	5.99148	5.9027	21.3132	6.66656	6.13709	6.44072	27.2293	28.3727	30.7586
ENSG00000022567	ENSG00000022567	4.36761	4.26642	3.39265	5.94304	5.50073	6.39214	5.11214	4.84111	4.84492
ENSG00000022840	ENSG00000022840	72.0375	74.1524	83.8091	61.8504	62.8702	59.5445	99.2074	99.19	99.488
ENSG00000022976	ENSG00000022976	13.4059	13.3918	14.1608	11.0058	10.9149	11.0361	13.2035	13.2226	13.4317
ENSG00000023041	ENSG00000023041	30.4455	30.2267	25.4852	31.8104	32.3805	32.9698	36.572	38.4588	36.7597
ENSG00000023191	ENSG00000023191	60.7002	58.0507	53.4677	57.521	56.1541	55.4483	61.5556	58.293	58.1777
ENSG00000023228	ENSG00000023228	16.1106	16.3512	12.9998	15.956	16.2603	16.406	24.5114	24.9522	25.0497
ENSG00000023287	ENSG00000023287	10.4806	10.5719	11.6847	15.6369	15.9136	15.936	20.3644	20.2697	20.3361
ENSG00000023318	ENSG00000023318	11.166	11.3619	19.9319	12.7711	13.0658	44.6589	11.9956	12.1851	30.7534
ENSG00000023330	ENSG00000023330	8.70628	8.76583	6.69828	7.66949	7.74616	7.76971	10.2277	10.3393	10.2755
ENSG00000023445	ENSG00000023445	54.7877	55.9623	73.9328	20.9927	21.5633	21.6955	22.4337	22.993	23.0016
ENSG00000023516	ENSG00000023516	7.3718	7.48955	7.40312	9.2583	9.51282	9.59986	10.2135	10.3803	10.4201
ENSG00000023572	ENSG00000023572	2.56141	2.57705	2.5961	3.83607	3.89068	3.79594	2.80922	2.84165	2.56783
ENSG00000023697	ENSG00000023697	6.80024	7.12994	8.09282	9.38273	9.87216	9.69483	7.42264	7.72489	7.59524
ENSG00000023734	ENSG00000023734	43.9413	44.2809	57.7305	35.4418	35.3782	32.335	51.0365	51.8426	48.7076
ENSG00000023839	ENSG00000023839	1.54781	1.57035	1.4141	1.21334	1.24334	0.925057	0.711974	0.728253	0.735157
ENSG00000023909	ENSG00000023909	5.59035	5.5447	4.53468	6.34077	6.49191	7.52838	7.68699	7.88052	9.72641
ENSG00000024048	ENSG00000024048	16.873	17.2955	15.4236	22.2028	23.0862	22.7621	43.0757	44.0937	42.9155
ENSG00000024422	ENSG00000024422	0.0675121	0.0556384	0.623698	0.0586753	0.0575387	0.0571743	0.0486215	0.0484052	0.0487847
ENSG00000024526	ENSG00000024526	0.218564	0.22238	0.0584069	0	0	0	0.0499308	0.0516205	0.0516566
ENSG00000024862	ENSG00000024862	16.032	16.1685	11.7959	14.5558	14.7364	14.7779	19.8968	20.0959	20.1036
ENSG00000025039	ENSG00000025039	0.90747	0.916879	1.35619	0.0378185	0.038658	0.038998	0.297198	0.302684	0.303212
ENSG00000025156	ENSG00000025156	13.476	16.1738	18.3551	8.14021	10.7176	11.966	16.8886	22.693	24.6873
ENSG00000025293	ENSG00000025293	43.2912	46.0238	58.0589	56.2337	58.4237	61.4927	25.1122	27.3951	28.5811
ENSG00000025423	ENSG00000025423	0.0754685	0.0764241	0.32225	0.212163	0.21523	0.217104	0.31299	0.301595	0.310338
ENSG00000025434	ENSG00000025434	1.92562	1.93299	2.56605	2.52184	2.52044	2.5257	1.8942	1.88375	1.87677
ENSG00000025770	ENSG00000025770	37.9594	43.6775	46.1514	29.6566	31.4222	31.5292	42.4372	47.0516	47.5219
ENSG00000025772	ENSG00000025772	7.80162	8.58833	7.90955	4.43728	5.11166	5.16904	4.76538	4.99496	5.06334
ENSG00000025796	ENSG00000025796	23.3113	24.576	21.7584	19.4208	20.1847	20.1736	31.8132	32.8681	32.7246
ENSG00000025800	ENSG00000025800	10.4258	10.5403	11.6043	12.2039	12.3096	12.4146	19.293	19.5496	19.7823
ENSG00000026025	ENSG00000026025	539.974	543.833	671.612	248.788	250.225	243.352	168.918	171.379	143.716
ENSG00000026103	ENSG00000026103	16.34	16.5676	16.0857	28.6157	29.0354	29.3327	31.4539	31.97	32.0701
ENSG00000026508	ENSG00000026508	352.833	353.687	417.003	136.81	137.763	137.856	172.916	173.283	173.522
ENSG00000026652	ENSG00000026652	8.3924	8.5894	11.6217	17.2428	17.6778	17.4972	35.0367	35.6495	35.2361
ENSG00000026751	ENSG00000026751	42.3111	43.5435	39.0902	139.195	143.33	143.719	88.2589	90.6229	91.133
ENSG00000026950	ENSG00000026950	119.219	119.255	145.813	126.603	126.281	126.987	222.788	222.704	224.939
ENSG00000027001	ENSG00000027001	2.83542	2.86009	2.12695	3.33484	3.23903	3.50791	2.03913	1.93946	2.18976
ENSG00000027075	ENSG00000027075	1.62027	1.65547	2.27587	1.49926	1.48408	1.54782	3.86479	3.80061	3.96937
ENSG00000027075	ENSG00000027075	0.88465	0	0	2.20897	0	0	3.46107	0	0
ENSG00000027075	ENSG00000027075	1.36228	0	0	0.251126	0	0	3.31484	0	0
ENSG00000027075	ENSG00000027075	0.497969	0	0	0.857148	0	0	2.42491	0	0
ENSG00000027644	ENSG00000027644	0.102721	0.102658	0.0142101	0.110592	0.110252	0.110736	0.0661672	0.0659743	0.0666924
