	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_004	pTemra_005	pTemra_006
ENSG00000013619.L01	0.777124	0.701749	1.0177	1.47381	1.49114	1.50579
ENSG00000013725.L01	231.436	232.255	313.367	245.853	247.198	267.137
ENSG00000013810.L01	55.5448	49.9358	46.7688	20.0829	17.6402	17.9299
ENSG00000014123.L01	14.6822	13.8801	13.9005	28.7396	24.6129	22.6014
ENSG00000014164.L01	1.20785	1.20418	10.0888	0.290895	0.289427	7.88767
ENSG00000014164.L02	9.49866	9.42357	0	7.95913	7.85823	0
ENSG00000014216.L01	44.652	43.9201	38.1119	86.3645	83.3309	86.4034
ENSG00000014257.L01	0	0	0	0	0	0
ENSG00000014641.L01	47.9997	48.8988	50.8256	65.1255	66.5199	66.7333
ENSG00000014824.L01	13.0061	13.0988	11.1808	13.4205	13.309	13.227
ENSG00000014914.L01	0.373573	0.380082	0.267431	0.289999	0.29272	0.330817
ENSG00000014919.L01	8.48219	8.52594	8.7413	5.82494	5.74658	5.39465
ENSG00000015133.L01	91.2502	92.2857	84.3326	148.78	144.506	144.7
ENSG00000015153.L01	19.1338	19.5841	15.1871	21.1543	21.2337	21.1729
ENSG00000015171.L01	30.2968	28.3545	23.2222	29.8021	28.5403	28.9848
ENSG00000015285.L01	58.283	58.3501	45.7049	70.0704	70.0149	71.1625
ENSG00000015413.L01	0	0	0.0462578	0	0	0
ENSG00000015475.L01	10.9286	10.945	8.00443	12.9301	12.925	13.1808
ENSG00000015479.L01	116.706	118.445	137.757	140.455	143.043	149.938
ENSG00000015520.L01	0.0734941	0.0736071	0.0955526	0.0234307	0.0234173	0.0236486
ENSG00000015532.L01	10.6249	11.1061	8.01938	12.0853	12.8616	11.4712
ENSG00000015568.L01	6.33366	6.43869	12.9216	2.51629	2.56408	2.5706
ENSG00000015592.L01	0.0619094	0.0620212	0.0476974	0	0	0
ENSG00000015676.L01	23.7219	24.0736	26.5143	19.3052	19.4055	19.3392
ENSG00000016082.L01	0	0	0	0	0	0
ENSG00000016391.L01	0.113549	0.112704	0.144744	0.0177738	0.0177581	0.0179021
ENSG00000016402.L01	0	0	0.136801	0	0	0
ENSG00000016490	0	0	0	0	0	0
ENSG00000016602	0	0	0	0	0	0
ENSG00000016864.L01	17.5711	17.7765	14.851	24.2921	22.7856	22.8491
ENSG00000017373.L01	0.0734177	0.0728485	0.0743093	0.131219	0.147143	0.147912
ENSG00000017427.L01	0.248218	0.254651	0.333759	0	0	0
ENSG00000017483.L01	16.078	16.1953	18.2533	17.9377	18.5837	18.0642
ENSG00000017621.L01	0.270036	0.269881	1.39031	0.300105	0.296431	0.303522
ENSG00000017797.L01	10.5085	10.5853	7.25584	10.3185	10.4164	10.4742
ENSG00000018189.L01	10.5815	10.1926	16.7187	10.5816	13.0092	14.6361
ENSG00000018236.L01	0	0	0.098415	0	0	0
ENSG00000018280.L01	0.168924	0.167015	0.900432	0.515666	0.514211	0.465946
ENSG00000018408.L01	0.311196	0.342633	0.787547	0.371472	0.417127	0.397185
ENSG00000018510.L01	10.6335	10.7562	8.47622	10.5275	10.6352	10.6453
ENSG00000018610.L01	11.3306	11.456	12.3426	13.5013	13.6943	13.7655
ENSG00000018625.L01	0	0	0	0	0	0
ENSG00000018699.L01	9.0117	9.16086	8.04678	5.81767	6.27838	5.98123
ENSG00000018869.L01	1.93509	1.95311	2.33586	1.85164	1.86123	1.8653
ENSG00000019144.L01	2.27823	2.28444	6.60108	1.30182	1.31522	1.27297
ENSG00000019169	0.38619	0.388197	0.767249	0	0	0
ENSG00000019186.L01	0	0	0.42126	0	0	0
ENSG00000019485.L01	2.83422	2.84523	3.60519	2.72529	2.5428	3.11804
ENSG00000019505.L01	0	0	0.0387643	0	0	0
ENSG00000019549	0	0	0	0	0	0
ENSG00000019582.L01	431.813	432.235	589.536	635.938	637.359	643.2
ENSG00000019991.L01	0	0	0	0	0	0
ENSG00000020129.L01	7.96174	7.93778	5.32061	5.32725	5.2921	5.13985
ENSG00000020181.L01	0.0743519	0.0739548	0.0140231	0.0309011	0.0306309	0.0308527
ENSG00000020256.L01	3.68118	3.7	2.07341	3.57296	3.58344	3.60983
ENSG00000020577.L01	0.448121	0.281453	0.477192	0.0732911	0.0735296	0.0739035
ENSG00000020633.L01	258.05	276.898	194.257	356.594	392.638	373.727
ENSG00000020922.L01	11.0561	11.2609	16.2423	22.426	23.9979	23.9815
ENSG00000021300.L01	19.8554	19.8999	17.4624	5.8178	5.8095	5.85205
ENSG00000021355.L01	32.4832	38.9005	61.237	54.2006	69.7797	68.1227
ENSG00000021461.L01	0	0	0	0.160429	0.163977	0.164742
ENSG00000021488.L01	0.56538	0.56749	0.108136	0.100231	0.100551	0.100792
ENSG00000021574.L01	3.79768	3.68144	2.71906	4.06048	3.63437	3.63653
ENSG00000021645.L01	0	0	0	0	0	0
ENSG00000021762.L01	10.5663	10.5557	14.2799	90.6688	79.448	72.1924
ENSG00000021776.L01	21.3253	21.66	19.0902	25.3523	26.1061	25.6933
ENSG00000021826.L01	0.519807	0.527728	0.356147	0.200024	0.204416	0.203881
ENSG00000021852.L01	0	0	0	0	0	0
ENSG00000022267.L01	2.93001	2.94924	3.24397	0.7334	0.743233	0.743725
ENSG00000022355	0	0	0	0	0	0
ENSG00000022556.L01	5.99148	5.9027	21.3132	27.2293	28.3727	30.7586
ENSG00000022567.L01	4.36761	4.26642	3.39265	5.11214	4.84111	4.84492
ENSG00000022840.L01	72.0375	74.1524	83.8091	99.2074	99.19	99.488
ENSG00000022976.L01	13.4059	13.3918	14.1608	13.2035	13.2226	13.4317
ENSG00000023041.L01	30.4455	30.2267	25.4852	36.572	38.4588	36.7597
ENSG00000023191.L01	60.7002	58.0507	53.4677	61.5556	58.293	58.1777
ENSG00000023228.L01	16.1106	16.3512	12.9998	24.5114	24.9522	25.0497
ENSG00000023287.L01	10.4806	10.5719	11.6847	20.3644	20.2697	20.3361
ENSG00000023318.L01	11.166	11.3619	19.9319	11.9956	12.1851	30.7534
ENSG00000023330.L01	8.70628	8.76583	6.69828	10.2277	10.3393	10.2755
ENSG00000023445.L01	54.7877	55.9623	73.9328	22.4337	22.993	23.0016
ENSG00000023516.L01	7.3718	7.48955	7.40312	10.2135	10.3803	10.4201
ENSG00000023572.L01	2.56141	2.57705	2.5961	2.80922	2.84165	2.56783
ENSG00000023697.L01	6.80024	7.12994	8.09282	7.42264	7.72489	7.59524
ENSG00000023734.L01	43.9413	44.2809	57.7305	51.0365	51.8426	48.7076
ENSG00000023839.L01	1.54781	1.57035	1.4141	0.711974	0.728253	0.735157
ENSG00000023909.L01	5.59035	5.5447	4.53468	7.68699	7.88052	9.72641
ENSG00000024048.L01	16.873	17.2955	15.4236	43.0757	44.0937	42.9155
ENSG00000024422.L01	0.0675121	0.0556384	0.623698	0.0486215	0.0484052	0.0487847
ENSG00000024526.L01	0.218564	0.22238	0.0584069	0.0499308	0.0516205	0.0516566
ENSG00000024862	16.032	16.1685	11.7959	19.8968	20.0959	20.1036
ENSG00000025039.L01	0.90747	0.916879	1.35619	0.297198	0.302684	0.303212
ENSG00000025156.L01	13.476	16.1738	18.3551	16.8886	22.693	24.6873
ENSG00000025293.L01	43.2912	46.0238	58.0589	25.1122	27.3951	28.5811
ENSG00000025423.L01	0.0754685	0.0764241	0.32225	0.31299	0.301595	0.310338
ENSG00000025434.L01	1.92562	1.93299	2.56605	1.8942	1.88375	1.87677
ENSG00000025770.L01	37.9594	43.6775	46.1514	42.4372	47.0516	47.5219
ENSG00000025772.L01	7.80162	8.58833	7.90955	4.76538	4.99496	5.06334
ENSG00000025796.L01	23.3113	24.576	21.7584	31.8132	32.8681	32.7246
ENSG00000025800.L01	10.4258	10.5403	11.6043	19.293	19.5496	19.7823
ENSG00000026025.L01	539.974	543.833	671.612	168.918	171.379	143.716
ENSG00000026103.L01	16.34	16.5676	16.0857	31.4539	31.97	32.0701
ENSG00000026508.L01	352.833	353.687	417.003	172.916	173.283	173.522
ENSG00000026652.L01	8.3924	8.5894	11.6217	35.0367	35.6495	35.2361
ENSG00000026751.L01	42.3111	43.5435	39.0902	88.2589	90.6229	91.133
ENSG00000026950.L01	119.219	119.255	145.813	222.788	222.704	224.939
ENSG00000027001.L01	2.83542	2.86009	2.12695	2.03913	1.93946	2.18976
ENSG00000027075.L01	1.62027	1.65547	2.27587	3.86479	3.80061	3.96937
ENSG00000027075.L02	0.88465	0	0	3.46107	0	0
ENSG00000027075.L03	1.36228	0	0	3.31484	0	0
ENSG00000027075.L04	0.497969	0	0	2.42491	0	0
ENSG00000027644.L01	0.102721	0.102658	0.0142101	0.0661672	0.0659743	0.0666924
ENSG00000027697.L01	63.0679	64.2767	43.7704	40.4509	41.3262	46.9302
ENSG00000027847.L01	0	0	13.7614	0	0	20.4317
ENSG00000027869.L01	79.7585	0	85.266	150.753	0	150.782
ENSG00000028116.L01	5.9419	6.0948	4.06333	10.8317	9.72531	11.6278
ENSG00000028137.L01	62.4156	62.394	93.2635	127.932	127.758	129.11
ENSG00000028203.L01	17.8668	18.1782	19.1652	18.9521	19.0873	19.2067
ENSG00000028277.L01	8.10249	8.12219	7.45321	7.77674	8.03459	8.12776
ENSG00000028528.L01	29.4105	29.5999	28.38	42.4544	42.7923	38.4042
ENSG00000028839.L01	19.2751	19.5821	10.1437	29.2776	30.4606	30.4151
ENSG00000029153.L01	0.153688	0.15687	0.0929469	0	0	0
ENSG00000029363.L01	168.571	169.884	225.654	128.974	130.106	130.958
ENSG00000029364.L01	9.30233	9.45833	8.04203	13.8966	14.1385	14.2639
ENSG00000029534.L01	0.0552397	0.0551411	0.411044	0.121295	0.121554	0.122138
ENSG00000029559	0	0	0	0	0	0
ENSG00000029639.L01	4.67647	4.72555	4.70973	3.99942	4.05681	4.05204
ENSG00000029725.L01	22.1765	22.4913	23.2033	23.7528	24.1554	24.2404
ENSG00000029993.L01	1.4105	1.40765	2.33099	1.46164	1.4757	1.46321
ENSG00000030066.L01	23.3723	23.7665	28.5771	23.9366	24.3214	23.2472
ENSG00000030110.L01	17.6533	17.9711	25.7279	35.715	36.3662	34.6447
ENSG00000030304.L01	0	0	0	0	0	0
ENSG00000030419.L01	13.2819	13.2847	17.548	22.0451	21.8699	24.7639
ENSG00000030582.L01	8.33186	8.35775	13.4477	14.8488	14.9356	15.0748
ENSG00000031003.L01	18.9492	19.1493	17.3637	20.3838	20.9073	21.9409
ENSG00000031081.L01	2.23627	2.25472	3.68004	1.38027	1.39155	1.61947
ENSG00000031544.L01	0.12405	0	0	0.653457	0	0
ENSG00000031691.L01	1.95159	2.09846	0.780725	0.994751	1.30322	1.02492
ENSG00000031698.L01	76.0695	76.6959	67.069	73.4298	74.1474	75.067
ENSG00000031823.L01	37.1581	36.9547	28.9607	37.9648	37.9068	38.0545
ENSG00000032219.L01	15.3458	15.5376	14.5515	23.6016	23.9175	25.9105
ENSG00000032389.L01	16.2795	16.3449	14.8807	12.8335	12.9352	13.0136
ENSG00000032742.L01	3.63693	3.71104	5.26337	3.17444	3.18825	3.18862
ENSG00000033011.L01	9.99532	10.0234	4.28582	11.5215	11.5934	11.6436
ENSG00000033030.L01	21.829	22.9802	23.9219	26.0325	26.6703	27.9646
ENSG00000033050.L01	11.8929	11.9533	12.3319	7.38638	7.31703	7.33965
ENSG00000033100.L01	11.7308	11.6853	11.8924	23.7721	23.6219	23.668
ENSG00000033122.L01	0.0713191	0.0731079	0.44625	0	0	0
ENSG00000033170.L01	12.0287	12.1988	11.1838	9.79047	9.98105	8.66379
ENSG00000033178.L01	10.8113	11.1577	9.09278	14.3535	14.8539	16.1067
ENSG00000033327.L01	0.732711	0.696629	1.7567	0.491616	0.469657	1.66864
ENSG00000033327.L02	0.797162	0.801754	0	1.63767	1.64816	0
ENSG00000033627.L01	3.61203	3.64915	4.13128	0.199781	0.241405	0.243941
ENSG00000033800.L01	25.1297	27.0172	28.5369	44.3365	46.2457	44.5989
ENSG00000033867.L01	15.4412	15.6225	17.385	34.6903	34.1005	34.0642
ENSG00000034053.L01	72.5595	72.1057	96.4983	96.8546	91.3703	103.136
ENSG00000034063.L01	1.94674	1.93516	1.92952	1.09541	1.08438	1.08749
ENSG00000034152.L01	29.5177	29.4998	33.609	53.342	53.2499	53.7165
ENSG00000034239.L01	0	0	0	0	0	0
ENSG00000034510	0	0	2106.81	0	0	1821.64
ENSG00000034510.L01	2016.4	1900.49	0	1886.52	1827.07	0
ENSG00000034533.L01	5.52022	5.29416	6.52196	10.3051	10.1482	9.7709
ENSG00000034677.L01	61.6898	62.1976	104.832	132.542	135.145	166.58
ENSG00000034693.L01	6.25487	6.66719	7.14534	11.7369	11.5834	11.665
ENSG00000034713	55.8248	56.3306	40.1298	39.1917	39.4656	39.1942
ENSG00000034971	0.0202818	0.0204337	0	0	0	0
ENSG00000035115.L01	44.6869	44.0604	33.7998	14.3501	14.2162	14.1977
ENSG00000035141.L01	18.3131	18.2391	16.3562	23.3491	23.6041	23.7134
ENSG00000035403.L01	3.44024	3.29253	6.89977	39.2357	38.2389	43.8068
ENSG00000035499.L01	1.23879	1.25315	0.385653	0.621715	0.633832	0.633284
ENSG00000035664.L01	4.87508	5.10851	5.73785	6.58392	6.99531	6.79679
ENSG00000035681.L01	26.7518	27.2029	23.4563	34.0353	34.6264	34.9519
ENSG00000035720	0	2.31594	1.72112	0	0.257981	0.258721
ENSG00000035720.L01	2.45509	0	0	0.261806	0	0
ENSG00000035862.L01	0	0	9.64105	0	0	0
ENSG00000035928.L01	23.5192	20.6838	12.3168	25.5298	20.9374	21.0119
ENSG00000036054.L01	7.11221	7.1984	9.49234	10.1871	10.4691	10.4568
ENSG00000036257.L01	26.0906	22.2723	28.7368	32.2963	27.5493	29.9376
ENSG00000036448.L01	2.27082	2.59374	0.46014	0.991112	0.755253	0.755144
ENSG00000036448.L02	0.511668	0	0.00910081	0.0448776	0	0.0323197
ENSG00000036473.L01	0	0	0	0	0	0
ENSG00000036530.L01	0.0987291	0.0988046	0.23786	0.0691738	0.0696422	0.0700233
ENSG00000036549.L01	17.9226	17.3842	14.5465	12.1779	11.8399	11.9191
ENSG00000036565.L01	0	0	0	0	0	0
ENSG00000036672.L01	0.322413	0.327019	0.887854	0.0188258	0	0
ENSG00000036828.L01	0	0	0	0	0	0
ENSG00000037042.L01	7.79029	7.89132	7.27235	8.09476	8.17634	8.12446
ENSG00000037241.L01	5.30919	5.34909	5.91297	6.74221	6.81943	6.77341
ENSG00000037280.L01	6.82261	6.92877	2.84512	0.337955	0.351518	0.357255
ENSG00000037474.L01	36.3229	37.0042	43.0818	44.6151	45.8451	42.8695
ENSG00000037637.L01	23.9766	14.5518	13.0556	16.6234	11.9103	12.0334
ENSG00000037965	0	0	0.0383551	0	0	0
ENSG00000038002.L01	11.4717	11.6161	9.55378	15.5532	15.8141	15.4919
ENSG00000038210.L01	12.5616	12.6162	11.7702	18.5906	16.6406	17.7704
ENSG00000038219.L01	18.2069	18.6155	20.5284	24.8633	25.2607	25.4025
ENSG00000038274.L01	50.2022	51.0329	23.8388	53.5558	54.6023	54.7383
ENSG00000038295.L01	0	0	0.0346825	0	0	0
ENSG00000038382.L01	6.69911	7.30269	8.57651	7.16087	7.59243	7.53674
ENSG00000038427.L01	0.00888213	0.00902774	0.53369	0.0433325	0.0437638	0.0438181
ENSG00000038532.L01	8.08426	8.85582	10.7272	11.6058	11.8535	11.2414
ENSG00000038945.L01	0.223181	0.226086	0.352763	0	0	0
ENSG00000039068.L01	0.30569	0.307177	3.70971	0	0	0
ENSG00000039123.L01	18.0144	19.2593	19.2195	29.9118	30.7861	30.5657
ENSG00000039139.L01	0	0	0.0573739	0	0	0
ENSG00000039319.L01	4.07641	4.1653	7.11943	9.09714	9.34559	8.94296
ENSG00000039523.L01	8.18772	8.18481	9.52237	10.608	10.6154	11.1427
ENSG00000039537.L01	0	0	0	0	0	0
ENSG00000039560.L01	0.0412768	0.041821	2.19734	0.155544	0.1567	0.155182
ENSG00000039600.L01	0.0425065	0.0425554	0.0259019	0	0	0
ENSG00000039650.L01	47.3465	46.9898	55.6653	71.0313	70.3108	70.079
ENSG00000039987.L01	0	0	0	0	0	0
ENSG00000040199.L01	1.76379	1.82459	2.30545	4.08508	4.16568	4.21357
ENSG00000040275.L01	2.74474	2.78818	3.38814	3.94563	4.31158	4.33484
ENSG00000040487.L01	3.13855	3.14259	3.35691	5.822	5.86279	5.91405
ENSG00000040487.L02	0.179741	0.194545	0.131764	0.594904	0.643365	0.739344
ENSG00000040487.L03	0.298174	0.299635	0.632875	1.4276	1.52858	1.54683
ENSG00000040531.L01	6.92805	6.95931	4.6641	6.38382	6.45157	5.42283
ENSG00000040531.L02	0.598216	0.600743	0	0.948574	0.952645	0
ENSG00000040531.L03	0.212916	0.212705	0	0.434264	0.431997	0
ENSG00000040608	0.630544	0.624288	0	0.743774	0.733325	0
ENSG00000040608.L01	0	0	0.612064	0	0	0.737551
ENSG00000040633.L01	8.19469	7.24423	6.66762	10.74	10.1823	10.245
ENSG00000040731	0	0	0	0	0	0
ENSG00000040933.L01	45.4419	46.1178	43.4944	92.5999	97.2236	81.7458
ENSG00000041353.L01	1.40793	1.42848	0.925503	4.37189	4.4139	4.42512
ENSG00000041357.L01	38.8147	39.399	28.2746	57.8473	58.9641	58.9843
ENSG00000041515.L01	0.0161673	0.0164153	0.085767	0	0	0
ENSG00000041802.L01	29.2009	29.7707	45.017	59.0152	60.3926	59.4628
ENSG00000041880.L01	12.6431	13.5061	9.70192	8.13766	8.45569	8.53799
ENSG00000041982.L01	0.0157642	0.0158382	0.995364	0	0	0
ENSG00000041988.L01	6.82769	6.80324	5.18359	8.36789	8.30891	8.35788
ENSG00000042062.L01	0.124594	0.208014	0.489419	0.439348	0.533051	0.571455
ENSG00000042062.L02	0	0.0482558	0.318852	0	1.02593	1.06646
ENSG00000042062.L03	0	0.105245	0.32973	0	0.869553	0.877801
ENSG00000042062.L04	0	0.105543	0	0	0	0
ENSG00000042062.L05	0	0.124773	0.249097	0	0.441302	0.445861
ENSG00000042088.L01	14.5505	14.6234	13.267	9.79977	11.4567	11.4989
ENSG00000042286.L01	3.3589	3.36764	2.71981	3.19109	3.19745	3.2158
ENSG00000042304	0	0	0	0	0	0
ENSG00000042317.L01	1.26996	1.28984	1.94982	0.978072	0.995578	0.996265
ENSG00000042429.L01	27.6531	27.8908	23.8425	27.6714	28.0686	28.1739
ENSG00000042445.L01	13.5062	13.5619	10.1261	21.139	21.6702	21.8918
ENSG00000042493.L01	16.9733	17.8097	18.5211	2.63657	2.60802	2.65441
ENSG00000042753.L01	16.1321	16.1288	12.958	26.0387	26.1054	26.1482
ENSG00000042781.L01	0	0	0	0	0	0
ENSG00000042813.L01	0	0	0	0	0	0
ENSG00000042832.L01	0.763947	0.763935	0.687172	0.502232	0.524913	0.528864
ENSG00000042832.L02	0	3.28692	0	0	8.16877	0
ENSG00000042980.L01	4.26901	4.17007	4.06163	0.638454	0.64909	0.591742
ENSG00000043039.L01	0	0	0.29474	0	0	0
ENSG00000043093.L01	5.44662	5.27715	6.07253	7.11941	7.28901	7.32552
ENSG00000043143.L01	41.3928	41.1191	33.8665	51.6847	53.2153	53.9202
ENSG00000043355.L01	0	0	0	0	0	0
ENSG00000043462.L01	201.575	202.761	154.891	207.911	207.717	209.655
ENSG00000043514.L01	5.25536	5.33038	5.06263	7.70731	8.10496	8.39506
ENSG00000043591	0.0494516	0.0488454	0.0684509	0.153619	0.150856	0.150025
ENSG00000044012	0	0	0	0	0	0
ENSG00000044115.L01	5.14652	5.67339	6.52247	12.4605	14.3941	14.4497
ENSG00000044446.L01	17.3008	17.642	22.8122	16.2265	16.5358	17.2865
ENSG00000044459.L01	0.0506298	0.0515232	0.106394	0.188402	0.192501	0.192966
ENSG00000044524.L01	0	0	0	0	0	0
ENSG00000044574.L01	477.938	489.257	504.729	142.8	147.95	146.506
ENSG00000046604	0.031042	0.0314964	0.153096	0.0136162	0.01387	0.0139438
ENSG00000046647.L01	9.12913	8.95521	7.95179	8.74878	9.64795	7.55404
ENSG00000046651.L01	40.1874	41.0988	36.2178	23.255	24.5459	25.1142
ENSG00000046653.L01	1.14522	0.957107	1.43377	1.3862	1.14068	1.15072
ENSG00000046653.L02	0.366963	0.37512	0.420603	0.488425	0.501969	0.503022
ENSG00000046774	0	0	0	0	0	0
ENSG00000046889.L01	0	0	0	0	0	0
ENSG00000047056.L01	13.3405	14.4827	10.6551	18.8195	21.7158	21.7829
ENSG00000047188.L01	25.9643	26.3608	23.334	30.6132	31.2567	31.2654
ENSG00000047230.L01	6.1619	6.18287	2.36495	2.16157	2.72084	1.87522
ENSG00000047249.L01	17.2518	17.4198	9.27358	14.9014	15.6719	15.6273
ENSG00000047315.L01	66.1435	67.4736	50.1824	80.3521	82.3306	79.729
ENSG00000047346.L01	47.059	47.1504	51.8954	59.7575	58.3474	60.5093
ENSG00000047410.L01	32.3026	32.8133	33.9705	36.0589	36.8154	41.1794
ENSG00000047457.L01	2.79817	2.85156	1.96198	3.88617	3.96411	3.97232
ENSG00000047457.L02	1.27779	0.915776	12.8402	1.52304	2.98865	1.56328
ENSG00000047457.L03	0	1.30117	0	0	1.56109	0
ENSG00000047578.L01	4.214	4.22851	6.92199	8.84221	8.96444	9.11587
ENSG00000047579.L01	13.5365	13.5785	14.0029	14.2555	14.3292	14.1248
ENSG00000047597	0.0148833	0.0151475	0.0295626	0.0587476	0.0598701	0.0600618
ENSG00000047617.L01	0	0	0	0	0	0
ENSG00000047621.L01	7.24839	7.03204	5.84597	6.2875	6.56023	5.79931
ENSG00000047634.L01	28.3322	28.8912	54.476	0.5547	0.563508	0.677405
ENSG00000047644.L01	12.5783	8.62258	12.4266	17.1529	13.8056	20.5099
ENSG00000047648.L01	0.0252444	0.0253315	0.0728885	0	0	0
ENSG00000047662	0.949115	0.952596	1.33967	1.81699	1.82622	1.84396
ENSG00000047849.L01	16.6764	15.8081	19.771	42.4965	41.1013	42.2303
ENSG00000047932.L01	0	0	0.277014	0	0	0.378948
ENSG00000047932.L02	0	0	1.34659	0	0	1.23689
ENSG00000048028.L01	26.8165	26.7879	16.3793	60.1422	62.004	64.8454
ENSG00000048052.L01	3.04923	3.29932	0.57755	5.6304	5.73216	5.61887
ENSG00000048140.L01	12.8513	12.0944	15.7852	28.3373	26.855	27.0553
ENSG00000048162.L01	12.726	12.6652	0.912855	12.4699	12.51	2.5672
ENSG00000048162.L02	0	0	14.1112	0	0	12.5426
ENSG00000048342.L01	0.0491745	0.0498503	0.247663	0.275893	0.279778	0.282098
ENSG00000048342.L02	0.123254	0	0	1.27334	0	0
ENSG00000048342.L03	0	0.288063	0.286469	0	0.505588	0.366697
ENSG00000048342.L04	0.284388	0.109581	0.311235	0.495521	0.627486	0.632603
ENSG00000048342.L05	0.0921952	0	0.650005	0.528435	0	0.360314
ENSG00000048392.L01	6.67148	6.21753	5.30757	11.3432	10.3119	10.3542
ENSG00000048405.L01	16.6178	16.9711	25.953	34.0937	35.3545	41.3913
ENSG00000048462	0	0	0.0807741	0	0	0
ENSG00000048471.L01	6.00599	6.11539	7.95033	8.09592	8.16138	8.22906
ENSG00000048540.L01	0	0	0.603949	0	0	0
ENSG00000048544	0	0	9.5084	0	0	13.1035
ENSG00000048544.L01	0	11.5533	0	0	13.1933	0
ENSG00000048649.L01	26.8694	26.1863	18.8857	34.8141	32.701	32.7711
ENSG00000048707.L01	18.0598	17.8731	18.821	19.1864	18.8744	19.5154
ENSG00000048740.L01	58.5722	59.3897	54.4431	98.0808	99.7583	96.2158
ENSG00000048828.L01	35.4127	34.6119	33.5603	43.5113	41.5901	41.9786
ENSG00000048991.L01	15.1517	16.1598	20.8595	17.9165	17.9331	17.5566
ENSG00000049089.L01	2.91033	2.89357	2.61635	0.523217	0.520136	0.356898
ENSG00000049130.L01	0	0	0.366184	0	0	0
ENSG00000049167.L01	3.02438	3.23137	3.01532	2.93214	3.03595	3.04355
ENSG00000049192.L01	2.22401	2.25748	1.45422	1.45886	1.5376	1.56138
ENSG00000049239.L01	8.1679	9.64412	8.80423	14.2808	17.2366	15.047
ENSG00000049245.L01	14.4623	14.7432	13.3781	27.7247	28.3626	26.9057
ENSG00000049246.L01	2.98587	3.05007	2.5835	1.88968	1.91176	1.81572
ENSG00000049247.L01	25.6651	28.6733	20.7109	23.4857	25.6246	23.2257
ENSG00000049249.L01	1.76504	1.70098	4.78285	0.700704	0.674853	0.679171
ENSG00000049319.L01	0.0287795	0.0291872	0	0	0	0
ENSG00000049323.L01	0.108096	0.109454	0.683164	0.106462	0.107993	0.107887
ENSG00000049449.L01	4.0193	4.28229	4.59166	9.57176	10.0729	10.0516
ENSG00000049540.L01	0	0	1.10628	0	0	0
ENSG00000049541.L01	6.41513	6.43691	7.52647	5.83266	5.8382	5.77509
ENSG00000049618.L01	17.7332	17.8617	20.5093	24.8242	25.0755	25.7319
ENSG00000049656.L01	36.0351	37.0629	45.3768	48.1954	53.176	56.5102
ENSG00000049759.L01	2.97934	2.96739	4.11805	1.72251	1.73657	1.77541
ENSG00000049768.L01	1.02565	1.02263	0.345693	0.521663	0.521331	0.531007
ENSG00000049769.L01	2.6523	2.63992	3.18303	1.31787	1.31565	2.2643
ENSG00000049860.L01	21.7701	22.0147	18.6309	27.8714	28.441	28.319
ENSG00000049883.L01	2.18633	2.21563	1.8258	2.20829	2.26166	2.26635
ENSG00000050030.L01	0.139546	0.141639	0.0970973	0	0	0
ENSG00000050130.L01	13.2192	13.4368	11.4185	24.2547	24.728	24.8261
ENSG00000050165.L01	17.9065	18.4513	9.63079	0.264349	0.473512	0.270619
ENSG00000050327.L01	0.915171	0.915577	1.4695	0.682362	0.683805	0.691634
ENSG00000050344	3.14633	3.17604	2.44048	0.718793	0.725694	0.72786
ENSG00000050393.L01	3.04609	3.43945	2.35757	4.24307	4.44953	3.93257
ENSG00000050405.L01	7.11823	7.21824	6.28971	5.51426	5.60531	5.64124
ENSG00000050426.L01	54.8792	55.6548	57.2231	63.0354	64.0005	64.2074
ENSG00000050438.L01	2.24988	2.19154	2.16645	4.58912	4.47953	4.35696
ENSG00000050555.L01	1.73483	1.99656	0.700308	0	0	0
ENSG00000050628	0	0	0.011008	0	0	0
ENSG00000050730.L01	10.0942	10.2122	5.55594	4.21858	4.29639	4.37961
ENSG00000050748.L01	16.8497	16.9454	13.2112	27.5066	27.7072	27.0941
ENSG00000050767.L01	0.190176	0.188454	0.180378	0.0547301	0.054404	0.0549946
ENSG00000050820.L01	0	0	0.163689	0.024121	0.0239307	0.0241448
ENSG00000051009.L01	29.1997	29.4196	27.238	43.2936	43.551	48.3231
ENSG00000051108.L01	170.843	173.968	133.414	91.4837	92.9181	94.2797
ENSG00000051180.L01	0.780393	0.785972	0.640598	0.472242	0.478405	0.481658
ENSG00000051180.L02	1.98508	3.17671	11.8217	19.821	33.3865	33.473
ENSG00000051341.L01	0.591591	0.598629	0.387689	0.167627	0.164097	0.164876
ENSG00000051382.L01	12.2988	12.3551	10.7353	6.35531	6.40423	6.2708
ENSG00000051523.L01	370.742	366.362	261.586	779.147	770.978	789.321
ENSG00000051596.L01	9.93178	10.0122	8.41477	7.61802	7.69236	8.18872
ENSG00000051620.L01	3.9066	3.92255	18.0082	9.85947	9.75306	9.74153
ENSG00000051825.L01	28.8322	29.577	25.651	31.8143	32.7054	36.217
ENSG00000052126.L01	1.64848	1.6686	1.37558	4.14835	4.23315	4.20587
ENSG00000052344.L01	0.122934	0.123455	1.25801	0	0	0
ENSG00000052723.L01	15.8433	19.2227	10.2853	22.2257	24.0329	20.1509
ENSG00000052749.L01	13.2951	13.2578	27.7645	2.56409	2.55623	2.57934
