fromNode	toNode	weight	direction	fromAltName	toAltName
GNAI2	PUM3	0.568881515953421	undirected	NA	NA
CTNNA1	QTRT1	0.568873316573208	undirected	NA	NA
ABCF1	DDOST	0.56887185089123	undirected	NA	NA
DDOST	LTBP4	0.568869676414386	undirected	NA	NA
ARL4C	TANGO2	0.568861483560254	undirected	NA	NA
DBI	IFI27L2	0.568859721385411	undirected	NA	NA
CAPNS1	RPS6KA1	0.568851538732371	undirected	NA	NA
PPIA	TPM3	0.568845671635941	undirected	NA	NA
IFI27L2	PLOD1	0.568837393327307	undirected	NA	NA
PLEKHJ1	WSB2	0.56882580905315	undirected	NA	NA
LINC00528	PSME1	0.568824387599365	undirected	NA	NA
APEX1	FOXO4	0.568820550849229	undirected	NA	NA
SSBP4	TMEM30A	0.568818341033712	undirected	NA	NA
FOXO4	PEPD	0.568807417680823	undirected	NA	NA
B2M	PDZD11	0.568806348469744	undirected	NA	NA
C1orf174	CNOT7	0.56876417751497	undirected	NA	NA
DNAJC1	UBE2E3	0.568758448891859	undirected	NA	NA
AKAP17A	GLTP	0.568753297158586	undirected	NA	NA
LINC00528	SSBP4	0.568750602584003	undirected	NA	NA
ABHD17A	RPS6KA1	0.568744723235615	undirected	NA	NA
GLMP	QTRT1	0.56873350753121	undirected	NA	NA
DDOST	SSBP4	0.568724496473368	undirected	NA	NA
FHIP1B	GLTP	0.568724173006754	undirected	NA	NA
FCRL6	ZNF80	0.568717177914176	undirected	NA	NA
CWC15	LINC00528	0.568716581980218	undirected	NA	NA
MAPKAPK3	RPS6KA1	0.56870353411155	undirected	NA	NA
FOXO4	LCP1	0.568702681951656	undirected	NA	NA
C1orf174	RAB37	0.568692977268459	undirected	NA	NA
DNAJC1	FGR	0.5686926939376	undirected	NA	NA
GLTP	HIVEP3	0.568692161685044	undirected	NA	NA
HSPA9	QTRT1	0.568684037077937	undirected	NA	NA
PDZD11	TRAV13-1	0.568664137442396	undirected	NA	NA
DUSP12	MCRIP1	0.568659478712682	undirected	NA	NA
GNAI2	POP4	0.568654901724262	undirected	NA	NA
AKAP1	FAM117A	0.568641364200557	undirected	NA	NA
IFI27L2	LRP10	0.568638733113636	undirected	NA	NA
BZW1	GNAI2	0.568621415729872	undirected	NA	NA
ARL4C	FOXO4	0.568609247867289	undirected	NA	NA
QTRT1	TRAV13-1	0.568591259266739	undirected	NA	NA
GNAI2	TFEB	0.568588529338106	undirected	NA	NA
FCRL6	SMAD2	0.568588224784072	undirected	NA	NA
B2M	KIR3DX1	0.568586514456501	undirected	NA	NA
DNAJB6	GET3	0.568579071261344	undirected	NA	NA
CD81	ITGB2	0.568566033649453	undirected	NA	NA
GRB2	PSME1	0.568557930032963	undirected	NA	NA
MCRIP1	MRRF	0.568557055151652	undirected	NA	NA
AP2B1	PSME1	0.568556669955067	undirected	NA	NA
GET3	KIR3DX1	0.568550381539644	undirected	NA	NA
CAPNS1	HSPA9	0.568540484963238	undirected	NA	NA
CST7	NAT9	0.56853925507765	undirected	NA	NA
C1orf174	M6PR	0.568536340949908	undirected	NA	NA
CST7	GNAI2	0.568496945559004	undirected	NA	NA
ITGB2	SLFN13	0.568496040311779	undirected	NA	NA
ERP29	MCRIP1	0.568481093863827	undirected	NA	NA
CAPNS1	PTPN12	0.568474874159317	undirected	NA	NA
ADGRG5	RPS6KA1	0.568471531639525	undirected	NA	NA
NAT9	PSMB8	0.56846211014823	undirected	NA	NA
CAPNS1	CD81	0.568452012253216	undirected	NA	NA
CMC1	MAPKAPK3	0.568451318769074	undirected	NA	NA
B2M	TPM3	0.568442976914214	undirected	NA	NA
AP2B1	QTRT1	0.568438344510289	undirected	NA	NA
QTRT1	TMEM129	0.568436320632281	undirected	NA	NA
FCRL6	SLAMF7	0.568417073272831	undirected	NA	NA
LINC00528	LPGAT1	0.568416249380989	undirected	NA	NA
GBA	LINC00528	0.568407843046724	undirected	NA	NA
FGR	MAPKAPK3	0.568406236524981	undirected	NA	NA
AP2B1	SRP14	0.568401973572798	undirected	NA	NA
CAPNS1	PDCD5	0.568384674955183	undirected	NA	NA
LINC00528	SLFN13	0.568369501443946	undirected	NA	NA
GNAI2	RAB37	0.568368379849697	undirected	NA	NA
PPP1R18	SRI	0.568352471190467	undirected	NA	NA
DUSP12	QTRT1	0.56834518566058	undirected	NA	NA
DUSP12	ITGB2	0.568340571459719	undirected	NA	NA
FOXO4	PPIA	0.568338519212288	undirected	NA	NA
DUSP12	TMEM30A	0.568334282607215	undirected	NA	NA
CMC1	WSB2	0.568331653768436	undirected	NA	NA
ADRB2	PPP1R18	0.568328280797572	undirected	NA	NA
TMEM30A	TPM3	0.568325753619063	undirected	NA	NA
FAM117A	RPS6KA1	0.568321164371184	undirected	NA	NA
LAMTOR1	TMEM30A	0.56831935052991	undirected	NA	NA
DNAJC1	SMAD2	0.568312670723052	undirected	NA	NA
ANXA6	SET	0.568308483716023	undirected	NA	NA
CST7	POP4	0.568300979915385	undirected	NA	NA
CMC1	FCRL6	0.568291814590652	undirected	NA	NA
LCP1	SSBP4	0.568275589890869	undirected	NA	NA
FCRL6	SCP2	0.568271645124877	undirected	NA	NA
AP2B1	CD81	0.568264720363179	undirected	NA	NA
IFI27L2	PSMB7	0.568252370377067	undirected	NA	NA
DNAJC1	WSB2	0.568233305486758	undirected	NA	NA
LAMTOR1	LINC00528	0.568207540596135	undirected	NA	NA
NCR1	PDZD11	0.568204628370575	undirected	NA	NA
ARL4C	PEPD	0.5682018325917	undirected	NA	NA
DDOST	ERP29	0.568194398425454	undirected	NA	NA
PPP1CA	PPP1R18	0.568188704243638	undirected	NA	NA
FAM117A	TRAV13-1	0.568173927138934	undirected	NA	NA
ITGB2	TMEM30A	0.568173057668883	undirected	NA	NA
PDCD5	RTL6	0.568163945481333	undirected	NA	NA
NCALD	WSB2	0.568147019490477	undirected	NA	NA
DNAJB6	FAM117A	0.568143074243792	undirected	NA	NA
DBI	GET3	0.568142927069609	undirected	NA	NA
LINC00528	TPM3	0.568130063772567	undirected	NA	NA
FOXO4	GNAI2	0.56812893878037	undirected	NA	NA
FAM117A	NAT9	0.568118336429288	undirected	NA	NA
GNAI2	LTBP4	0.568116026263921	undirected	NA	NA
CNOT7	GNAI2	0.56811050793375	undirected	NA	NA
GNB1	LINC00528	0.568110417415172	undirected	NA	NA
B2M	TTC38	0.568109479611988	undirected	NA	NA
RPS6KA1	VOPP1	0.56810384463786	undirected	NA	NA
DUSP12	HNRNPH1	0.568099767469302	undirected	NA	NA
CAPNS1	SEL1L3	0.568099646113758	undirected	NA	NA
GET3	RPS6KA1	0.568097518225376	undirected	NA	NA
GZMB	ITGB2	0.568088537349862	undirected	NA	NA
GET3	LGALS1	0.568087638543154	undirected	NA	NA
AP2B1	GZMB	0.568074373150323	undirected	NA	NA
FCRL6	SLC16A6	0.568071716780241	undirected	NA	NA
CAPNS1	CWC15	0.568067712483492	undirected	NA	NA
FAM117A	NAXE	0.568059729528321	undirected	NA	NA
ERP29	TRAV13-1	0.5680583198126	undirected	NA	NA
CAPNS1	OSER1	0.568056378466434	undirected	NA	NA
RTL6	TPM3	0.568027257782976	undirected	NA	NA
PPP1R18	RPS6KA4	0.568026233475769	undirected	NA	NA
G6PC3	RAB37	0.568022669132543	undirected	NA	NA
AP2B1	AXIN1	0.568014906769747	undirected	NA	NA
GRB2	ITGB2	0.568006498929479	undirected	NA	NA
PSMB7	WSB2	0.567981656009124	undirected	NA	NA
MAPKAPK3	WSB2	0.567978250889757	undirected	NA	NA
FOXO4	SSBP4	0.567975507147903	undirected	NA	NA
APEX1	MCRIP1	0.567969610817115	undirected	NA	NA
PGAM1	RPS6KA1	0.567958499521009	undirected	NA	NA
ARL4C	NTNG2	0.567954488429131	undirected	NA	NA
PPP1R18	TSPOAP1	0.56793931258656	undirected	NA	NA
FOXO4	THAP12	0.567938816886317	undirected	NA	NA
CWC15	TPM3	0.567928037238632	undirected	NA	NA
C1orf174	SET	0.567926879212802	undirected	NA	NA
C1orf174	CAPNS1	0.567913274435552	undirected	NA	NA
MCRIP1	PTPN12	0.567903519122852	undirected	NA	NA
BSG	IFI27L2	0.567901325512927	undirected	NA	NA
FGR	IFI27L2	0.567896247067493	undirected	NA	NA
AP2B1	CTNNA1	0.567885658139058	undirected	NA	NA
B2M	SCP2	0.567885059727748	undirected	NA	NA
NCR1	TPM3	0.567881734091198	undirected	NA	NA
CTNNA1	GNB1	0.567875731045993	undirected	NA	NA
FOXO4	GBA	0.567867290346168	undirected	NA	NA
GBA	ITGB2	0.567865831643778	undirected	NA	NA
ABHD17A	RTL6	0.567865112884978	undirected	NA	NA
B2M	DNAJB6	0.567860865678568	undirected	NA	NA
ARHGAP12	FOXO4	0.567847233016416	undirected	NA	NA
FOXO4	MRRF	0.567846455325573	undirected	NA	NA
PDZD11	PGAM1	0.56783912477142	undirected	NA	NA
GNAI2	SSBP4	0.567827070733838	undirected	NA	NA
HEG1	PDZD11	0.567823801800761	undirected	NA	NA
MCRIP1	SSBP4	0.567798527798095	undirected	NA	NA
ADPGK	ARL4C	0.567796892183256	undirected	NA	NA
DDOST	LCP1	0.567785643600506	undirected	NA	NA
DNAJB6	NCR1	0.567785506601819	undirected	NA	NA
C1orf174	WSB1	0.56778291070714	undirected	NA	NA
ATXN7L3B	PDZD11	0.56778279984928	undirected	NA	NA
CTSC	RAB37	0.567775958315911	undirected	NA	NA
C1orf174	MCRIP1	0.567768580467314	undirected	NA	NA
QTRT1	VAMP7	0.567765597882368	undirected	NA	NA
GLTP	GZMB	0.567763607612173	undirected	NA	NA
GLTP	NAT9	0.567758372447723	undirected	NA	NA
IFI27L2	PSMB2	0.567754717195422	undirected	NA	NA
GRB2	TPM3	0.567741333390497	undirected	NA	NA
IMPDH1	TRAV13-1	0.567724591933145	undirected	NA	NA
ESRP2	PSMB7	0.567714261573218	undirected	NA	NA
ITGB2	LYN	0.56771056873954	undirected	NA	NA
C1orf174	PTPN12	0.567699592793534	undirected	NA	NA
MCRIP1	POLR1C	0.567696326474035	undirected	NA	NA
FOXO4	LAMTOR1	0.567668366534753	undirected	NA	NA
CST7	TSPOAP1	0.567653593813357	undirected	NA	NA
AKAP1	RTL6	0.567652135236574	undirected	NA	NA
DNAJC1	WDR81	0.5676445190315	undirected	NA	NA
NAXE	NCR1	0.567632510493137	undirected	NA	NA
DDOST	PUM3	0.567623659434105	undirected	NA	NA
NAT9	RTL6	0.567619761413075	undirected	NA	NA
NAT9	RAB37	0.567614087864682	undirected	NA	NA
PSMB8	TOR2A	0.567606987927442	undirected	NA	NA
MAPKAPK3	SLAMF7	0.567606016041469	undirected	NA	NA
FOXO4	SLFN13	0.567601827006883	undirected	NA	NA
CTNNA1	ITGB2	0.567600783772352	undirected	NA	NA
NCR1	SCP2	0.567600698440119	undirected	NA	NA
IFI27L2	NCALD	0.567597727860241	undirected	NA	NA
ABCF1	RAB37	0.567594258286471	undirected	NA	NA
LGALS1	PDZD11	0.567591879110915	undirected	NA	NA
FCRL6	PLOD1	0.567589486324571	undirected	NA	NA
LPGAT1	QTRT1	0.567585499636708	undirected	NA	NA
RALY	SSBP4	0.567585256583616	undirected	NA	NA
IFI27L2	WHRN	0.567572028224802	undirected	NA	NA
GLTP	PGPEP1	0.567571309931859	undirected	NA	NA
B2M	NAT9	0.567563547492883	undirected	NA	NA
ANXA6	CAP1	0.567558361727556	undirected	NA	NA
DNAJC1	IFI27L2	0.567554532475573	undirected	NA	NA
TPM3	WSB1	0.567548155786276	undirected	NA	NA
B2M	NAXE	0.567548066552545	undirected	NA	NA
CAPNS1	CST7	0.567527739052011	undirected	NA	NA
PIP5K1C	RPS6KA1	0.567527112438524	undirected	NA	NA
C1orf174	GLTP	0.567515418091845	undirected	NA	NA
PPP1R18	WSB2	0.56751411185396	undirected	NA	NA
FAM117A	TPM3	0.567506765240306	undirected	NA	NA
RPS6KA4	TRAV13-1	0.567501127480017	undirected	NA	NA
GLTP	MCRIP1	0.567492932095217	undirected	NA	NA
GLTP	TPRG1L	0.567491225405188	undirected	NA	NA
ARHGAP12	LAMTOR1	0.567481880235815	undirected	NA	NA
FCRL6	MAPKAPK3	0.567476551646342	undirected	NA	NA
LINC00528	SRP14	0.567464503200095	undirected	NA	NA
SRI	TRAV13-1	0.567462910680187	undirected	NA	NA
DDOST	G6PC3	0.567456390560611	undirected	NA	NA
ANXA6	WHRN	0.567452947999837	undirected	NA	NA
RTL6	TRAV13-1	0.567451045912355	undirected	NA	NA
ESRP2	FCRL6	0.567434852710839	undirected	NA	NA
GLTP	IFI27L2	0.567432070558368	undirected	NA	NA
FAM117A	SLC16A6	0.567406233802253	undirected	NA	NA
ANXA6	PTPN12	0.567406072803715	undirected	NA	NA
LGALS1	RPS6KA1	0.567400606499103	undirected	NA	NA
MAPKAPK3	PLEKHJ1	0.567377507173021	undirected	NA	NA
ANXA6	MCRIP1	0.567371325033789	undirected	NA	NA
SLAMF7	WSB2	0.567368125397573	undirected	NA	NA
HIVEP3	RTL6	0.567366480427294	undirected	NA	NA
B4GALT5	WSB2	0.567366120082541	undirected	NA	NA
GNAI2	TRAV13-1	0.567360549514962	undirected	NA	NA
PPP1R18	TOR2A	0.567357236098293	undirected	NA	NA
MAPKAPK3	TRGV8	0.567346147881966	undirected	NA	NA
TPM3	VAMP7	0.567341445435191	undirected	NA	NA
FAM117A	PDCD5	0.567336417285247	undirected	NA	NA
DDOST	RAB37	0.567321024082712	undirected	NA	NA
ARHGAP30	PPP1R18	0.567313519692449	undirected	NA	NA
THBS3	TMEM30A	0.567311842454321	undirected	NA	NA
PPP1R18	TTC38	0.567310635066147	undirected	NA	NA
ESRP2	PPP1R18	0.567305037442571	undirected	NA	NA
ADGRG5	FCRL6	0.567298208940751	undirected	NA	NA
CAPNS1	TPM3	0.567297868156593	undirected	NA	NA
B4GALT5	ESRP2	0.567297815301962	undirected	NA	NA
EML2-AS1	FCRL6	0.567277573764072	undirected	NA	NA
RTL6	SLC16A6	0.567266591234394	undirected	NA	NA
SRRM1	TRAV13-1	0.567263261494082	undirected	NA	NA
MCRIP1	POP4	0.567258966380535	undirected	NA	NA
KIAA2013	LAMTOR1	0.56725518260319	undirected	NA	NA
C1orf174	RAB27A	0.567253808990617	undirected	NA	NA
AP2B1	LPGAT1	0.567250180352669	undirected	NA	NA
GNB1	GRB2	0.567247048817746	undirected	NA	NA
POLR1C	TPM3	0.567240726896645	undirected	NA	NA
FCRL6	LRP10	0.567233619352764	undirected	NA	NA
LINC00528	THBS3	0.567216468620216	undirected	NA	NA
LINC00528	TMEM30A	0.567215925406616	undirected	NA	NA
KIAA2013	SSBP4	0.567213077890592	undirected	NA	NA
MARCHF2	TOR2A	0.567206810838859	undirected	NA	NA
FCRL6	PLEKHJ1	0.567205025139356	undirected	NA	NA
DDOST	MEGF9	0.567201111097972	undirected	NA	NA
B2M	TRAV13-1	0.567188776201887	undirected	NA	NA
CNOT7	RAB37	0.56717415339031	undirected	NA	NA
AP2B1	TMEM30A	0.567173710861452	undirected	NA	NA
MRPS11	TOR2A	0.567172492946809	undirected	NA	NA
GBA	GLTP	0.567171282578547	undirected	NA	NA
C1orf174	VPS45	0.567163793165346	undirected	NA	NA
EMC4	SSBP4	0.567161758887164	undirected	NA	NA
DDOST	PTPN12	0.56716107665262	undirected	NA	NA
GET3	TGFBR1	0.567138652986195	undirected	NA	NA
DNAJC1	ESRP2	0.567133213202916	undirected	NA	NA
FCRL6	UBE2E3	0.567126423149399	undirected	NA	NA
DDOST	RALY	0.567119152501182	undirected	NA	NA
PLEKHJ1	PPP1CA	0.567109369160786	undirected	NA	NA
PPP1R18	SRRM1	0.567108436257734	undirected	NA	NA
LPGAT1	MCRIP1	0.567094981465058	undirected	NA	NA
ANXA6	PPIA	0.567090568307603	undirected	NA	NA
ANXA6	SRI	0.567079906608419	undirected	NA	NA
ESRP2	NCALD	0.567079765679046	undirected	NA	NA
CST7	TOR2A	0.567075402902927	undirected	NA	NA
AP2B1	SSBP4	0.567074221262809	undirected	NA	NA
RPS6KA1	RTL6	0.567071425489442	undirected	NA	NA
ARL4C	QTRT1	0.567047441744785	undirected	NA	NA
B2M	NCR1	0.567038589783623	undirected	NA	NA
ARL4C	THAP12	0.567035679540291	undirected	NA	NA
ARL4C	SSBP4	0.567027626381886	undirected	NA	NA
GLTP	PSMB2	0.567017532667783	undirected	NA	NA
FOXO4	LTBP4	0.567003265873175	undirected	NA	NA
ABHD17A	QTRT1	0.567001803215152	undirected	NA	NA
LTBP4	SSBP4	0.56700160702055	undirected	NA	NA
AP2B1	DUSP12	0.566999854354273	undirected	NA	NA
SET	TOR2A	0.566994666816823	undirected	NA	NA
DDOST	TNFRSF10B	0.566993964386417	undirected	NA	NA
ANXA6	APOL2	0.566984366146403	undirected	NA	NA
GNAI2	ITGB2	0.566983759206135	undirected	NA	NA
DMAC2	FOXO4	0.566981841173812	undirected	NA	NA
NAT9	TRAV13-1	0.566975883136398	undirected	NA	NA
ANXA6	GLMP	0.566958428012772	undirected	NA	NA
FCRL6	PPP1R18	0.566956130266197	undirected	NA	NA
AKAP1	CAPNS1	0.566950163944502	undirected	NA	NA
CTNNA1	LINC00528	0.566932185735815	undirected	NA	NA
BZW1	RAB37	0.566921369398307	undirected	NA	NA
GET3	PGAM1	0.566904950312623	undirected	NA	NA
LAMTOR1	RAB37	0.566897606692177	undirected	NA	NA
CEACAM21	CST7	0.566892990001256	undirected	NA	NA
ARPC3	RPS6KA1	0.56689264825053	undirected	NA	NA
NAT9	NCR1	0.566887249088599	undirected	NA	NA
GNB1	SLFN13	0.566885552512074	undirected	NA	NA
GNB1	QTRT1	0.566881020328345	undirected	NA	NA
RTL6	TGFBR1	0.5668704923246	undirected	NA	NA
ARL4C	DDOST	0.566870249718545	undirected	NA	NA
LAMTOR1	TNFRSF10B	0.566858788309489	undirected	NA	NA
SLFN13	TMEM30A	0.566854540032889	undirected	NA	NA
DUSP12	SSBP4	0.566851118317424	undirected	NA	NA
NAT9	POP4	0.566845920123072	undirected	NA	NA
WDR81	WSB2	0.566840778296417	undirected	NA	NA
GNAI2	GNB1	0.566828992309958	undirected	NA	NA
ABCF1	MCRIP1	0.566822526167998	undirected	NA	NA
IMPDH1	PDZD11	0.566820572956239	undirected	NA	NA
G6PC3	TFEB	0.566811375042498	undirected	NA	NA
MCRIP1	PSME1	0.566808884249385	undirected	NA	NA
LYN	PSME1	0.566800876394165	undirected	NA	NA
RAB37	TFEB	0.566799344905796	undirected	NA	NA
TRGV8	WSB2	0.566794324654882	undirected	NA	NA
ARHGAP12	SSBP4	0.566788154495659	undirected	NA	NA
AXIN1	TPM3	0.566785727411892	undirected	NA	NA
FBXL12	LAMTOR1	0.566784679413978	undirected	NA	NA
NCR1	TRAV13-1	0.566761994268006	undirected	NA	NA
DDOST	POP4	0.566760675961071	undirected	NA	NA
C1orf174	MARCHF2	0.566752805440069	undirected	NA	NA
CD81	GNB1	0.566750468528526	undirected	NA	NA
AP2B1	LAMTOR1	0.566746904405219	undirected	NA	NA
EMC4	RAB1B	0.566736846820311	undirected	NA	NA
PSMB8	QTRT1	0.566732813786795	undirected	NA	NA
MARCHF2	TWF1	0.566726111941433	undirected	NA	NA
IFI27L2	NCR1	0.566725323154967	undirected	NA	NA
HNRNPH1	PSME1	0.566720750212034	undirected	NA	NA
GBA	TMEM30A	0.566715865007819	undirected	NA	NA
MAPKAPK3	WDR81	0.566714954568722	undirected	NA	NA
CAP1	TOR2A	0.566705532515378	undirected	NA	NA
HENMT1	TMX4	0.566704811763944	undirected	NA	NA
HEG1	RPS6KA1	0.566703323921156	undirected	NA	NA
GNAI2	TMEM30A	0.56670127287804	undirected	NA	NA
APEX1	LINC00528	0.566700790355569	undirected	NA	NA
AP2B1	WSB1	0.566700169244603	undirected	NA	NA
CD81	LINC00528	0.566695376322312	undirected	NA	NA
FGR	PDZD11	0.566685931184106	undirected	NA	NA
ESRP2	PDZD11	0.566680344608609	undirected	NA	NA
PSMB7	SRRM1	0.566677693496743	undirected	NA	NA
NCR1	TTC38	0.566667683236032	undirected	NA	NA
GNAI2	PTPN18	0.566665379704992	undirected	NA	NA
CD151	LAMTOR1	0.566660310547988	undirected	NA	NA
FCRL6	TRGC2	0.566655893528503	undirected	NA	NA
ADPGK	DUSP12	0.566653088052576	undirected	NA	NA
APOL2	CST7	0.566646531862092	undirected	NA	NA
B2M	IFI27L2	0.566645546100965	undirected	NA	NA
MEGF9	TMEM30A	0.566640446719404	undirected	NA	NA
GNAI2	PGPEP1	0.566637676390927	undirected	NA	NA
CTSC	DDOST	0.566636740164475	undirected	NA	NA
ARL4C	LCP1	0.566624928326095	undirected	NA	NA
HENMT1	HP1BP3	0.56662089756356	undirected	NA	NA
DUSP12	WSB1	0.566612225492005	undirected	NA	NA
AP2B1	GNB1	0.566607023068538	undirected	NA	NA
NCR1	PDCD5	0.566598489493594	undirected	NA	NA
GNB1	GZMB	0.566590375506027	undirected	NA	NA
GALNT1	HENMT1	0.566587393495314	undirected	NA	NA
FOXO4	NKRF	0.566584621967594	undirected	NA	NA
DUSP12	LINC00528	0.566578071143918	undirected	NA	NA
GNAI2	TOR2A	0.566577271839837	undirected	NA	NA
GNAI2	TNFRSF10B	0.566574636222494	undirected	NA	NA
SRP14	SSBP4	0.56657381044712	undirected	NA	NA
PPP1R18	RPS6KA1	0.566561919095099	undirected	NA	NA
DNAJC1	SRRM1	0.566560215123441	undirected	NA	NA
ARL4C	DMAC2	0.566559276121213	undirected	NA	NA
ANXA6	SCP2	0.566559229573309	undirected	NA	NA
PGPEP1	TOR2A	0.566549643983014	undirected	NA	NA
CST7	IFI27L2	0.566547777815365	undirected	NA	NA
MCRIP1	RAB1B	0.566545894874904	undirected	NA	NA
B2M	PDCD5	0.566545145850732	undirected	NA	NA
HENMT1	STARD7	0.566524669089157	undirected	NA	NA
NCALD	PDZD11	0.566498075659415	undirected	NA	NA
EML2-AS1	MAPKAPK3	0.566494201901667	undirected	NA	NA
ITGB2	LINC00528	0.566486356547372	undirected	NA	NA
DDOST	GLTP	0.56647567137325	undirected	NA	NA
FAM117A	SRRM1	0.566473552454988	undirected	NA	NA
SCP2	SRRM1	0.566472104857528	undirected	NA	NA
SSBP4	TNFRSF10B	0.566461832633485	undirected	NA	NA
DNAJC1	GSTP1	0.566460201417224	undirected	NA	NA
B2M	DUSP12	0.566459577525004	undirected	NA	NA
ADAM8	ZBTB8OS	0.566453364437179	undirected	NA	NA
FCRL6	WSB2	0.566453151903682	undirected	NA	NA
FOXO4	PPIB	0.566424713979325	undirected	NA	NA
DUSP12	TANGO2	0.566420652313879	undirected	NA	NA
LAMTOR1	SRP14	0.56641359489283	undirected	NA	NA
PPP1CA	RPS6KA1	0.566409781008306	undirected	NA	NA
MAPKAPK3	PPP1CA	0.566405802717776	undirected	NA	NA
LPGAT1	SSBP4	0.566385776868026	undirected	NA	NA
GLTP	SRRM1	0.566383254186975	undirected	NA	NA
ARL4C	MCRIP1	0.566374068307414	undirected	NA	NA
MEGF9	SSBP4	0.566370905165103	undirected	NA	NA
DBI	GLTP	0.566365858307715	undirected	NA	NA
FOXO4	KIAA2013	0.566363375687952	undirected	NA	NA
DDOST	EMC4	0.566356069054343	undirected	NA	NA
CDS2	ESRP2	0.566353483358772	undirected	NA	NA
HNRNPH1	ITGB2	0.566348846158955	undirected	NA	NA
LAMTOR1	SIPA1L1	0.566329908186436	undirected	NA	NA
QTRT1	THBS3	0.566328519185822	undirected	NA	NA
FAM117A	HIVEP3	0.566328298262646	undirected	NA	NA
GET3	RTN3	0.566326307279621	undirected	NA	NA
HNRNPH1	TPM3	0.566309061072104	undirected	NA	NA
LAMTOR1	SNRPC	0.56630856680935	undirected	NA	NA
FAM117A	WSB1	0.566308062503926	undirected	NA	NA
CWC15	GBA	0.566305324972957	undirected	NA	NA
FCRL6	PDZD11	0.5662980304489	undirected	NA	NA
ATXN7L3B	CAPNS1	0.566288352420681	undirected	NA	NA
NCR1	TGFBR1	0.566283178713213	undirected	NA	NA
PDZD11	VOPP1	0.566281296022147	undirected	NA	NA
PDZD11	QTRT1	0.566280560141856	undirected	NA	NA
AKAP17A	GET3	0.566269895395981	undirected	NA	NA
ARHGAP12	CD151	0.56625938113832	undirected	NA	NA
DUSP12	RTL6	0.566256569940293	undirected	NA	NA
ADRB2	TOR2A	0.566247627578506	undirected	NA	NA
ARHGAP12	ARL4C	0.566239979947768	undirected	NA	NA
ELOB	MAPKAPK3	0.56623447595198	undirected	NA	NA
EMC4	SRP14	0.566226980875015	undirected	NA	NA
LAMTOR1	MRRF	0.566223607670593	undirected	NA	NA
ITGB2	THBS3	0.566218219655147	undirected	NA	NA
ARL4C	LAMTOR1	0.566217154969153	undirected	NA	NA
DNAJC1	NCALD	0.566211424793516	undirected	NA	NA
GSTP1	SRP9	0.566209934162048	undirected	NA	NA
DDOST	GBA	0.566202213882448	undirected	NA	NA
CDS2	WSB2	0.566197620950559	undirected	NA	NA
GRB2	QTRT1	0.566196079621592	undirected	NA	NA
ARL4C	NKRF	0.566183467484988	undirected	NA	NA
AKAP1	TRAV13-1	0.566165994783604	undirected	NA	NA
GLTP	IMPDH1	0.566157779618278	undirected	NA	NA
TRAV13-1	TSPOAP1	0.566157369283945	undirected	NA	NA
LINC00528	PPIA	0.566155084299204	undirected	NA	NA
EML2-AS1	WSB2	0.566154704827892	undirected	NA	NA
GLTP	PPIA	0.566140535444251	undirected	NA	NA
CWC15	SLFN13	0.566135664430106	undirected	NA	NA
DNAJC1	RTN3	0.566132836513877	undirected	NA	NA
DNAJC1	SPG21	0.566126018449656	undirected	NA	NA
CST7	TFEB	0.566124213928093	undirected	NA	NA
B4GALT5	PDZD11	0.566119880810556	undirected	NA	NA
DDX60L	TRAV13-1	0.566119615634676	undirected	NA	NA
ANXA6	ESRP2	0.566116261828211	undirected	NA	NA
ADAM8	HP1BP3	0.566106142037826	undirected	NA	NA
HIVEP3	NCR1	0.566094751003829	undirected	NA	NA
ESRP2	GSTP1	0.566091726546758	undirected	NA	NA
FAM117A	IMPDH1	0.566091052933564	undirected	NA	NA
ABHD17A	NAT9	0.56608810476885	undirected	NA	NA
TWF1	WSB2	0.566087419293302	undirected	NA	NA
CST7	TPRG1L	0.566084970112496	undirected	NA	NA
ADGRG5	WSB2	0.566076822815012	undirected	NA	NA
ERP29	RAB37	0.566065968232039	undirected	NA	NA
ERP29	G6PC3	0.566062842686128	undirected	NA	NA
BZW1	DDOST	0.566060449976512	undirected	NA	NA
MAPKAPK3	TRGC2	0.566058300357287	undirected	NA	NA
CD151	SSBP4	0.566048149415834	undirected	NA	NA
GET3	SLC16A6	0.566038058686398	undirected	NA	NA
CST7	G6PC3	0.566035474732425	undirected	NA	NA
MCRIP1	PUM3	0.56603469838326	undirected	NA	NA
PPIA	TMEM30A	0.566028358033312	undirected	NA	NA
LAMTOR1	RALY	0.566023349412187	undirected	NA	NA
GET3	PDZD11	0.566022499626319	undirected	NA	NA
CST7	PTPN18	0.566015528239523	undirected	NA	NA
GNAI2	SNRPC	0.566013532595289	undirected	NA	NA
B2M	TGFBR1	0.565999905318025	undirected	NA	NA
GNB1	LYN	0.565982179198449	undirected	NA	NA
G6PC3	TOR2A	0.56597268373767	undirected	NA	NA
CAPNS1	GLMP	0.565971041102475	undirected	NA	NA
GNAI2	LCP1	0.565968600213377	undirected	NA	NA
G6PC3	NAT9	0.565965985903924	undirected	NA	NA
DNAJC1	HEG1	0.565943787850397	undirected	NA	NA
TRAV13-1	TTC38	0.565939486596907	undirected	NA	NA
RAB37	SNRPC	0.565919153790631	undirected	NA	NA
DUSP12	LAMTOR1	0.565910471459303	undirected	NA	NA
CTNNA1	TMEM30A	0.565901604985797	undirected	NA	NA
